acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label,
0.004848918,0.766738951,0.662855387,-0.007684574,-0.012209141,-0.041148797,42:13.9,84.5,41,-0.072096445,0.700577974,0.659078121,-0.026719399,0.459621236,0.454418078,42:36.0,21.5,77.6,01:17.6,5,
0.208503485,0.848074496,0.3250916,-0.164982378,0.057429496,0.090187229,42:14.4,85,42,0.232505633,0.643885911,0.473015577,-0.180352002,0.22092564,-0.053516387,42:37.1,22,78.7,01:18.7,5,
0.047761846,0.678362489,0.672115922,-0.131995648,0.000313596,0.042845175,42:15.0,85.6,43,-0.004155688,0.748408109,0.599494249,-0.004575536,0.041483981,0.01642768,42:38.2,22.6,79.8,01:19.8,5,
-0.020734195,0.736875474,0.858543992,-0.001575932,-0.017096063,-0.021295676,42:15.5,86.1,44,-0.046803888,0.712839007,0.579876646,-0.057568096,0.015980355,0.013678787,42:39.3,23.1,80.9,01:20.9,5,
0.038548902,0.640729606,0.684057057,-0.010738909,0.026580803,0.018410565,42:16.1,86.6,45,-0.040974718,0.69438675,0.664195776,-0.030079156,-0.048924075,-0.004799887,42:40.4,23.6,81.9,01:21.9,5,
0.02909351,0.664766073,0.769350946,-0.006768286,0.011920037,-0.067110568,42:16.6,87.2,46,-0.020240523,0.680304796,0.543809548,-0.03527151,0.019798265,-0.011519403,42:41.4,24.2,83,01:23.0,4,
-0.151557088,0.561336398,0.432805628,-0.029064864,-0.004267893,0.009858452,42:17.2,87.7,47,-0.016580371,0.651169688,0.642019331,-0.019083582,-0.020366126,-0.021140531,42:42.5,24.7,84.1,01:24.1,4,
0.019153228,0.646071076,0.670166373,-0.017763853,-0.01098741,0.002528068,42:17.7,88.2,48,-0.023202551,0.673628002,0.731943458,-0.025803104,-0.008912403,-0.002814574,42:43.6,25.2,85.1,01:25.1,1,
0.046307173,0.704826832,0.723779678,-0.003353804,0.045912754,0.019482007,42:18.2,88.8,49,-0.052082321,0.762368679,0.613628685,-0.034049779,0.002083171,-0.002814575,42:44.7,25.8,86.2,01:26.2,1,
-0.017525332,0.665494442,0.659199953,-0.036645964,0.001625023,-0.01045039,42:18.8,89.3,50,-0.02505382,0.721215338,0.586456478,-0.033286199,0.009260838,-0.003730872,42:45.7,26.3,87.3,01:27.3,1,
0.015516539,0.696329057,0.72865355,0.000616819,0.011093434,0.007570134,42:19.3,89.9,51,-0.006721804,0.68904534,0.654326022,-0.093456417,-0.014257474,-0.005868901,42:46.8,26.9,88.4,01:28.4,1,
0.110070445,0.62713325,0.633611858,-0.036035091,-0.041440975,-0.004341737,42:19.8,90.4,52,-0.002968612,0.668893546,0.74778381,-0.008088,-0.009065119,-0.0704679,42:47.9,27.4,89.5,01:29.5,5,
0.024487037,0.658696234,0.638973176,0.011001527,0.021783575,-0.005563468,42:20.4,90.9,53,0.024850707,0.727163762,0.656641155,0.103853047,-0.018228098,-0.022056831,42:49.0,27.9,90.5,01:30.5,5,
0.011152512,0.648984551,0.720367908,-0.032675326,0.00131959,0.005432107,42:20.9,91.5,54,-0.117206922,0.829500824,0.527969241,-0.01893086,-0.007079807,-0.025263873,42:50.0,28.5,91.6,01:31.6,5,
-0.057759538,0.710653841,0.786409736,0.001227692,0.027586795,-0.033052407,42:21.4,92,55,0.023596776,0.814326286,0.659321845,-0.050237708,-0.059461502,0.010624461,42:51.1,29,92.7,01:32.7,5,
-0.102189958,0.844918132,0.745468676,-0.054361045,-0.124824084,-0.132318005,42:22.0,92.6,56,-0.001596332,0.721700907,0.642872274,-0.041074738,0.017812951,0.012457056,42:52.2,29.6,93.7,01:33.7,5,
-0.322614193,0.697543085,0.817115545,-0.052833885,0.680601716,0.636761367,42:22.5,93.1,57,0.032235343,0.777785987,0.60777995,-0.011905916,-0.015021052,-0.040535503,42:53.2,30.1,94.8,01:34.8,5,
-0.124405168,0.51544863,0.720611572,0.006420046,0.614933729,0.557043433,42:23.1,93.6,58,-0.074690588,0.750229061,0.532843202,-0.037409537,0.031099273,0.077972351,42:54.3,30.6,95.9,01:35.9,5,
-0.072076008,0.822338462,0.676989853,-0.071770713,0.26521337,0.210988253,42:23.6,94.2,59,-0.016829906,0.784462839,0.575124532,-0.037409537,0.018118384,-0.017322625,42:55.4,31.2,97,01:37.0,5,
-0.099721596,0.652383626,0.631418526,-0.116669312,0.152203307,0.094618432,42:24.2,94.7,60,0.009323018,0.762004495,0.750464439,-0.097885199,-0.14528808,-0.136135917,42:56.5,31.7,98,01:38.0,5,
-0.085651964,0.704826832,0.626300871,-0.062302291,-0.053352848,-0.001592844,42:24.7,95.3,61,0.094069015,0.718544632,0.761065245,0.020317223,-0.06358484,-0.091084603,42:57.6,32.3,99.1,01:39.1,5,
-0.04936713,0.71696651,0.692830145,-0.010989621,-0.128489271,-0.117046371,42:25.2,95.8,62,-0.002875418,0.692444414,0.58767496,-0.05375018,-0.147578821,-0.158432499,42:58.6,32.8,100.2,01:40.2,2,
-0.097993754,0.710896671,0.546612024,-0.029926434,-0.092753656,-0.094444357,42:25.8,96.3,63,-0.14575645,0.677027076,0.726216584,-0.038783982,0.535521235,0.444186084,42:59.7,33.3,101.3,01:41.3,2,
-0.400120586,0.909743726,0.167907134,-0.10078682,-0.003872765,-0.07947816,42:26.3,96.9,64,-0.159208994,0.689652294,0.762527436,-0.036798671,0.834387064,0.884772629,43:00.8,33.9,102.3,01:42.3,2,
0.015031647,0.754356503,0.726947725,-0.004575536,-0.006010793,-0.005868901,42:26.8,97.4,65,-0.208699528,0.641457975,0.732918292,-0.006866276,0.759708792,0.822922528,43:01.9,34.4,103.4,01:43.4,2,
-0.059734225,0.676177323,0.661393285,-0.038783982,0.010482568,0.00115605,42:27.4,98,66,-0.23498752,0.566920668,0.743640929,-0.058178954,0.769177198,0.797113478,43:03.0,35,104.5,01:44.5,3,
-0.000493671,0.833749712,0.796644986,-0.023512349,0.028503092,0.031699311,42:27.9,98.5,67,0.125222456,0.645828247,0.718783855,-0.08169727,0.038429648,0.027117819,43:04.1,35.5,105.6,01:45.6,3,
