acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label,
-0.026164578,0.080849931,1.053745151,-0.009484757,-0.009266488,0.008589785,56:59.8,101.6,124,-0.028509516,-0.136413239,0.949442923,-0.002845837,0.000309435,0.002670594,58:06.5,65.3,152,02:32.0,5,
0.055035222,0.070409842,0.83246839,-0.060797438,0.007837739,0.045241699,57:00.4,102.1,125,-0.028015845,-0.130865052,0.94785893,0.000179507,0.000791625,0.00159228,58:07.6,65.8,153,02:33.0,5,
0.054792777,-0.068508156,0.995501637,0.037857302,0.001118221,-0.138934165,57:00.9,102.7,126,-0.042825985,-0.173200198,0.928606808,-0.00421592,0.003259406,-0.003647084,58:08.6,66.4,154.1,02:34.1,5,
0.038548902,0.098573789,1.023526669,0.038162731,-0.051416192,-0.059216257,57:01.4,103.2,127,-0.028756352,-0.153660901,0.942497581,0.0047414,-0.001120881,0.003833437,58:09.7,66.9,155.1,02:35.1,5,
0.05406544,-0.006271873,0.896317005,0.024112828,0.017611582,-0.056467365,57:01.9,103.7,128,-0.027892429,-0.140634693,0.950295866,0.000525054,0.001110715,0.004590973,58:10.8,67.4,156.2,02:36.2,5,
0.009697837,0.023065295,1.004762053,-0.057239775,-0.036353283,-0.071272492,57:02.5,104.3,129,-0.028509518,-0.140031636,0.950783253,0.001797397,0.000496902,0.002537778,58:11.8,68,157.3,02:37.3,5,
-0.042455733,0.084006228,0.843434811,0.128768682,-0.048570588,-0.001022992,57:03.0,104.8,130,-0.027151921,-0.142685123,0.950905114,0.001212522,0.001189971,0.004219067,58:12.9,68.5,158.3,02:38.3,5,
0.00533381,0.094446316,0.840023041,0.038055204,0.06199602,0.05059512,57:03.5,105.3,131,-0.026534833,-0.14316757,0.951514333,-0.00139856,-0.002797606,0.003326254,58:13.9,69,159.4,02:39.4,5,
-0.021227866,0.067739129,0.993795693,0.024921604,0.027482131,-0.028817359,57:04.1,105.8,132,-0.028632935,-0.144011855,0.949199229,0.001579229,0.002449532,0.002677744,58:15.0,69.5,160.4,02:40.4,5,
0.045822278,0.05487112,0.897779167,-0.001040168,-0.011918675,0.104962125,57:04.6,106.4,133,-0.033322812,-0.143408798,0.954073161,0.004503224,-0.003439649,-0.000328591,58:16.1,70.1,161.5,02:41.5,5,
0.105706416,0.080849931,1.128316402,-0.053880014,0.023206076,-0.301874131,57:05.1,106.9,134,-0.025053819,-0.158967867,0.960531116,0.002978031,-0.002202041,0.001322316,58:17.1,70.6,162.6,02:42.6,5,
-0.013329125,0.037147261,0.809317291,0.053326838,-0.003977428,-0.284769893,57:05.6,107.4,135,-0.032088635,-0.154384576,0.966014266,0.001831368,-0.005967648,-0.000822088,58:18.2,71.1,163.7,02:43.7,5,
-0.160196334,0.064340033,0.888518751,-0.038302951,-0.010391513,-0.092347346,57:06.2,107.9,136,-0.022585462,-0.13773999,0.935186654,-0.004637357,-0.03810058,0.002576778,58:19.3,71.6,164.7,02:44.7,1,
-0.027892428,0.102215677,1.025720119,-0.042884439,-0.028412038,0.090301365,57:06.7,108.5,137,-0.030237367,-0.089494806,0.959800035,0.0053996,-0.005253795,-0.038994242,58:20.3,72.2,165.8,02:45.8,1,
-0.105645664,0.034719341,0.9669891,0.00964997,0.017708289,-0.031566255,57:07.2,109,138,-0.029410756,-0.134121604,1.046312422,0.022652224,-0.013897471,-0.069313299,58:21.4,72.7,166.9,02:46.9,1,
0.004606472,0.091775589,0.939451396,0.083870105,0.000298629,0.029825702,57:07.8,109.5,139,0.043519042,-0.089977261,0.829787731,-0.013541542,-0.0235186,-0.077407259,58:22.5,73.2,168,02:48.0,1,
-0.051094979,0.006069814,0.912888408,-0.027612809,-0.069645442,0.032574598,57:08.3,110.1,140,0.044367604,-0.106742457,0.982951224,-0.034374688,-0.013589469,0.038634981,58:23.6,73.8,169,02:49.0,5,
0.042912927,-0.02412259,1.053745151,0.045080155,-0.040629342,0.308991134,57:08.9,110.6,141,-0.067462619,-0.193583772,0.881573319,0.05267361,0.038792226,0.675462022,58:24.6,74.3,170.1,02:50.1,2,
0.045579832,-0.005789421,0.866342247,0.047829047,0.011599636,0.19934082,57:09.4,111.2,142,-0.213512838,-0.064889766,0.950295895,-0.07927328,-0.076050442,0.969593585,58:25.7,74.9,171.1,02:51.1,2,
0.010182728,0.01699548,0.909964025,-0.059377801,0.033590786,0.018524695,57:09.9,111.7,143,-0.097376667,-0.035193133,0.895098537,0.031904191,0.025353192,-0.4040896,58:26.7,75.4,172.2,02:52.2,3,
0.111040227,-0.034254078,0.95334208,0.029307537,-0.02583243,0.002898092,57:10.5,112.2,144,0.233111754,-0.117838852,0.99294284,0.0151054,0.111332472,-1.218983829,58:27.8,75.9,173.3,02:53.3,3,
0.097463258,-0.176577359,0.938476563,-0.042469129,-0.011782528,-0.073460065,57:11.0,112.7,145,-0.254487559,-0.078036577,0.991115093,-0.035290986,-0.114534952,1.500740945,58:28.9,76.4,174.3,02:54.3,2,
0.027638834,-0.065372221,0.99428314,-0.006620344,0.004331361,-0.015468873,57:11.5,113.3,146,-0.245724887,0.042488701,0.898875833,0.081536993,-0.068261907,1.419190466,58:29.9,77,175.4,02:55.4,2,
0.088735208,-0.005548195,0.957728624,0.004602,0.000654973,-0.000193927,57:12.0,113.8,147,-0.019278679,0.011532648,0.958947062,-0.02353183,-0.00274661,0.328032374,58:31.0,77.5,176.4,02:56.4,2,
0.080976941,0.015295932,0.958947122,0.000244416,0.002154827,-0.000767874,57:12.6,114.3,148,0.267902732,0.02124435,0.969426036,-0.015285149,0.103696659,-1.444240391,58:32.0,78,177.5,02:57.5,3,
0.085340962,0.02646439,0.958947122,0.005881391,0.004180052,0.00136991,57:13.1,114.9,149,0.278570361,-0.042696983,0.95261097,0.005636986,0.077734888,-1.609937608,58:33.1,78.6,178.6,02:58.6,3,
0.083886288,0.026949978,0.961384058,-0.002046712,-0.000413292,0.000398116,57:13.6,115.4,150,0.295177907,-0.103003461,0.947249651,0.003498957,0.115150381,-1.534495771,58:34.2,79.1,179.6,02:59.6,3,
0.079279818,0.026221598,0.960409284,0.001554444,0.002262801,-0.002608052,57:14.2,115.9,151,0.263175026,-0.031010821,0.898144752,0.012509219,0.070099073,-1.409573793,58:35.2,79.6,180.7,03:00.7,3,
0.079037368,0.025007635,0.960652947,0.00120233,0.001291529,-0.002256153,57:14.7,116.5,152,0.204260685,-0.020866039,0.91983375,-0.012994405,0.111485191,-1.436451852,58:36.3,80.2,181.7,03:01.7,3,
0.080976941,0.024279257,0.958459735,0.000912435,0.002775213,-0.001285102,57:15.3,117,153,0.322574273,-0.083946612,1.031446874,-0.002304263,0.130116582,-1.594818652,58:37.3,80.7,182.8,03:02.8,3,
0.080976941,0.024764843,0.959921837,0.000866883,0.002112396,-0.000972251,57:15.8,117.6,154,0.028656036,-0.071041027,1.027304053,0.049772002,0.007332668,0.124919713,58:38.4,81.3,183.9,03:03.9,2,
0.080734491,0.022822501,0.959434509,0.002344534,0.003528344,-0.002166278,57:16.4,118.2,155,-0.263867311,-0.016702512,0.976249516,0.024573807,-0.127668552,1.312289059,58:39.5,81.9,184.9,03:04.9,3,
0.080007151,0.024522049,0.958703399,0.000795178,0.002239826,-0.002755237,57:16.9,118.7,156,0.270933315,0.04710176,0.992333621,0.023352079,0.06353227,-1.495705783,58:40.5,82.4,186,03:06.0,3,
0.082431607,0.023065295,0.96016556,-0.001648866,0.002470517,0.001174877,57:17.5,119.3,157,0.247537278,-0.050295601,1.023770422,-0.098668259,0.12522966,-1.581532359,58:41.6,83,187,03:07.0,3,
0.078794926,0.022822501,0.960896671,0.002309978,0.000611611,-0.000915907,57:18.1,119.8,158,0.124312619,0.026100201,0.929337919,0.029308014,0.051773114,-0.564899862,58:42.6,83.5,188.1,03:08.1,4,
0.082916506,0.025978805,0.959434509,-0.000474758,0.000616461,7.61E-05,57:18.6,120.4,159,-0.046528522,-0.03919921,0.86999774,0.036027532,-0.065665731,0.611321151,58:43.7,84.1,189.2,03:09.2,4,
0.07952226,0.025250427,0.957972288,-0.003797553,0.000631243,8.36E-05,57:19.2,120.9,160,0.08825032,-0.127970336,1.007442772,-0.053922378,-0.022905164,0.099263351,58:44.8,84.6,190.2,03:10.2,5,
0.081461824,0.022579709,0.958459735,0.001048014,0.000900408,-0.00082509,57:19.7,121.5,161,0.065460399,-0.132312406,0.945909292,-0.004117336,-0.00561418,0.015358306,58:45.8,85.2,191.3,03:11.3,5,
0.082674064,0.03107745,0.970644593,-0.004591659,-0.001511809,-0.000807683,57:20.3,122,162,0.076370459,-0.062959956,0.955779046,-0.004037462,0.002701265,0.006094405,58:46.9,85.7,192.3,03:12.3,5,
0.080976941,0.014324762,0.958216012,-0.004087836,-0.000285457,-0.000495603,57:20.8,122.6,163,0.07018809,-0.050536826,0.958703399,0.003189947,0.003446422,0.007942028,58:47.9,86.3,193.4,03:13.4,5,
0.085583411,0.019180615,0.957241178,0.000762358,-0.000296131,0.003374336,57:21.4,123.1,164,0.073218666,-0.048003951,0.954073161,0.000506055,-0.001946579,0.004618668,58:49.0,86.8,194.5,03:14.5,5,
0.076128013,0.038846813,0.964308441,-0.005685415,0.002340727,0.000909942,57:21.9,123.7,165,0.068369748,-0.054275827,0.956022739,-0.002517235,0.009755624,0.008481407,58:50.1,87.4,195.5,03:15.5,5,
0.083158948,0.059726976,0.976493299,0.010228164,0.003698594,0.001790605,57:22.5,124.3,166,0.078794926,-0.065251602,0.959800005,-0.001481108,0.000351187,0.003010923,58:51.1,88,196.6,03:16.6,5,
0.074915789,0.034719341,0.960409284,-0.001932934,-0.003535973,-0.003013302,57:23.0,124.8,167,0.081825495,-0.034133465,0.961140364,-0.001436684,0.002203642,0.005318749,58:52.2,88.5,197.6,03:17.6,5,
0.073703557,0.023550879,0.960409284,0.009081058,0.010458739,0.002381487,57:23.5,125.3,168,0.074794568,-0.043903114,0.95602271,-0.004413351,0.004795117,0.005338323,58:53.2,89,198.7,03:18.7,5,
0.071521543,0.012382422,0.962602496,0.007281929,0.006011938,-0.000100285,57:24.1,125.8,169,0.069945648,-0.042938206,0.958216012,-0.004832987,-0.004846622,0.003951433,58:54.3,89.5,199.8,03:19.8,5,
0.079037368,0.026949978,0.961627781,0.006463856,0.008764077,0.005522944,57:24.6,126.4,170,0.076006796,-0.053672761,0.959678203,-0.000860725,0.005238932,0.004575269,58:55.4,90.1,200.9,03:20.9,5,
0.088250317,0.042731494,0.949442923,-0.001670413,-0.002777906,-0.004755235,57:25.1,126.9,171,0.07297622,-0.051260503,0.959312618,0.000789937,-0.000340972,0.00281865,58:56.5,90.6,201.9,03:21.9,5,
0.072006434,0.038118433,0.962115169,0.000492401,-0.001229243,-0.000478348,57:25.6,127.4,172,0.03976113,-0.080931291,0.928119451,0.010392494,0.004098997,-0.025929346,58:57.5,91.1,203,03:23.0,5,
0.072976224,0.026949978,0.959678233,-0.004333854,-0.001478476,-0.001388538,57:26.2,127.9,173,0.101827286,0.047951532,0.96832943,0.024900544,0.013720125,-0.4478845,58:58.6,91.6,204,03:24.0,5,
0.11273735,0.020880161,0.962358892,-0.005160958,0.00158389,0.005769033,57:26.7,128.5,174,0.166317903,0.067860525,1.008539438,0.004131125,0.058924153,-0.876406461,58:59.6,92.2,205.1,03:25.1,5,
0.07855247,0.025493219,0.96016556,-0.007345907,-0.007371894,-0.001799514,57:27.2,129,175,0.156983733,0.057056254,0.914716125,-0.043821795,0.068087129,-1.093416333,59:00.7,92.7,206.1,03:26.1,5,
0.068854645,0.028892318,0.961384058,0.009773739,-0.00091579,0.004221029,57:27.8,129.5,176,0.092129448,-0.057170538,0.994039446,0.02749672,0.039834616,-0.731784135,59:01.7,93.2,207.2,03:27.2,5,
0.064733058,0.019666197,0.963821054,0.002392024,0.000218665,-0.003413863,57:28.3,130.1,177,0.049216521,-0.068990609,0.971375644,0.044824179,0.008764108,-0.19125979,59:02.8,93.8,208.3,03:28.3,5,
0.102069736,0.003399096,0.982829392,-0.010502018,0.003936648,-0.005866681,57:28.9,130.6,178,-0.010932693,-0.058135441,0.986850381,0.018627491,-0.012837987,0.39370501,59:03.8,94.3,209.3,03:29.3,5,
0.084856071,0.022822501,0.96357733,-0.01212731,0.001768391,0.002039701,57:29.4,131.1,179,-0.188335598,0.025638923,0.918249726,-0.042306319,-0.094846647,1.367424309,59:04.9,94.8,210.4,03:30.4,5,
0.095523693,0.024036465,0.940669835,-0.000879511,-0.005962063,-0.00331759,57:29.9,131.7,180,0.069356244,-0.002605701,0.965770602,-0.023369495,0.047943105,-0.517247781,59:06.0,95.4,211.4,03:31.4,2,
0.054792777,0,0.938476563,-0.017381195,0.016059989,0.000642058,57:30.4,132.2,181,0.207412474,-0.015076618,1.004640281,0.002286848,0.06458918,-1.401322484,59:07.0,95.9,212.5,03:32.5,3,
0.083401397,0.0293779,0.960409284,-0.008080099,-0.001927586,-0.002972323,57:31.0,132.7,182,-0.221534997,-0.07610677,0.924829543,0.016336748,-0.117906805,1.25807941,59:08.1,96.4,213.5,03:33.5,2,
0.079037368,0.023065295,0.960652947,-0.002821773,0.003761597,-0.000541518,57:31.5,133.2,183,0.026632905,-0.045350468,0.968938649,-0.009166876,0.015109096,-0.704936083,59:09.1,96.9,214.6,03:34.6,3,
0.071036659,0.053171575,0.97722435,0.002422787,-0.000232343,0.000311818,57:32.0,133.8,184,0.035073608,-0.037060274,0.945665628,-0.004279956,0.052371878,-0.127210319,59:10.2,97.5,215.6,03:35.6,2,
0.071279101,0.076479658,0.976980627,0.008552425,-0.011764672,-0.013625902,57:32.5,134.3,185,-0.14501594,-0.053552149,0.926291734,-0.025202088,-0.158376638,0.845898047,59:11.3,98,216.7,03:36.7,3,
0.103039511,0.08959046,0.957728624,0.031590767,-0.005581493,-0.051591374,57:33.1,134.8,186,0.192623287,-0.024846268,0.976249605,-0.000309329,0.051150147,-0.955543578,59:12.3,98.5,217.8,03:37.8,3,
0.063520834,0.095903061,0.993552089,0.022351146,0.00442219,-0.070544042,57:33.6,135.3,187,0.046875799,-0.022233494,0.967598379,-0.009319594,0.016636263,0.06108889,59:13.4,99,218.9,03:38.9,5,
0.128738791,0.092503972,0.927997649,-0.043189459,-0.019676076,-0.073862918,57:34.1,135.9,188,-0.142177336,-0.055120114,0.97929582,-0.046735093,-0.020626518,0.934626192,59:14.5,99.6,219.9,03:39.9,5,
0.113464683,0.069681473,0.971375644,0.022783987,-0.032198813,-0.159384057,57:34.7,136.4,189,0.020240501,0.003416329,1.054598153,-0.017260842,-0.013601571,-0.224032462,59:15.5,100.1,221,03:41.0,5,
0.116131596,0.093475141,1.00793016,-0.095723867,-0.057549719,-0.020717643,57:35.2,137,190,0.303421065,-0.062099956,0.936405152,-0.061243141,0.120941505,-1.329087615,59:16.6,100.7,222,03:42.0,3,
0.028851066,-0.11578843,0.687956154,-0.183688462,-0.085649528,0.89619112,57:35.8,137.6,191,-0.100215267,0.033262581,0.907039642,-0.027645551,-0.084614649,1.242502302,59:17.7,101.3,223.1,03:43.1,2,
-0.235234365,-0.178265944,0.939451396,0.001709141,-0.138794795,1.03241396,57:36.3,138.1,192,0.028422389,-0.077915967,1.008904964,-0.085219599,-0.018793922,-0.048103303,59:18.7,101.8,224.2,03:44.2,5,
-0.265595168,-0.044868015,0.998913348,-0.054185029,-0.075264819,0.918793142,57:36.9,138.7,193,0.058065797,-0.02069216,0.939938724,-0.016802693,0.040918154,-0.285424436,59:19.8,102.4,225.2,03:45.2,5,
-0.198702693,-0.11844191,0.946274877,-0.005621243,-0.083511494,0.515622079,57:37.5,139.2,194,-0.006039374,-0.042955421,0.924951404,0.087960701,-0.047657307,-0.002288379,59:20.8,102.9,226.3,03:46.3,5,
-0.150322914,-0.113858625,0.954804242,-0.140927896,-0.059993181,-0.08638566,57:38.0,139.8,195,-0.002382251,-0.088168068,0.925682455,-0.016344544,-0.013907001,-0.026417557,59:21.9,103.5,227.3,03:47.3,5,
-0.05800638,-0.053069696,0.950661421,0.069820613,0.024306221,-0.287054896,57:38.6,140.3,196,-0.078740574,-0.076589223,0.742422432,-0.24633529,-0.054834977,0.082163736,59:22.9,104,228.4,03:48.4,5,
0.010182728,-0.40694809,0.587065697,-0.188575387,0.020030165,-0.296523303,57:39.1,140.9,197,0.058550688,-0.019298072,0.876943082,0.000943232,0.032577872,0.016085042,59:24.0,104.6,229.5,03:49.5,5,
0.012364741,-0.220480472,0.972350419,0.215206549,0.003536803,-0.073862918,57:39.7,141.4,198,0.070672983,-0.160053387,0.988434434,-0.022238811,-0.009207281,-0.015327056,59:25.1,105.1,230.5,03:50.5,4,
-0.059487391,-0.089253582,0.948468089,-0.061515413,-0.043805253,0.024180952,57:40.2,142,199,0.032443857,-0.117115175,1.013047814,-0.042449182,-0.002175542,-0.050337127,59:26.1,105.7,231.6,03:51.6,4,
-0.013822797,-0.099626295,0.972594142,-0.072205558,0.004453101,0.072133876,57:40.8,142.5,200,0.075117538,-0.215655956,0.914472431,0.238802437,-0.067378618,0.06797998,59:27.2,106.2,232.6,03:52.6,5,
0.012849634,-0.082499258,0.8809641,0.002320006,-0.024562998,0.060222,57:41.3,143.1,201,0.039276235,-0.096610971,0.969182402,0.001834761,0.014619233,-0.035254408,59:28.2,106.8,233.7,03:53.7,5,
-0.104905151,-0.159691542,0.939938724,0.053327255,0.014837811,-0.00972207,57:41.9,143.6,202,0.033336314,-0.03389224,0.960896671,0.002218105,-0.001641037,0.005180186,59:29.3,107.3,234.7,03:54.7,5,
-0.056525361,-0.127849728,0.926779091,-0.012340762,0.051184293,-0.105017044,57:42.4,144.2,203,0.031396745,-0.035822047,0.960896671,0.00067975,0.001621071,0.005878923,59:30.3,107.9,235.8,03:55.8,5,
-0.060968406,-0.134845272,0.886812806,0.004763469,-0.102142885,0.051669888,57:43.0,144.8,204,0.032002862,-0.03111814,0.962480754,-0.001310863,0.001536761,0.004839703,59:31.4,108.5,236.8,03:56.8,1,
0.063035935,-0.041249629,0.789090395,0.035612158,0.007507427,0.04495037,57:43.5,145.3,205,0.033093866,0.002185133,0.960043699,0.002654623,0.00024578,0.003258644,59:32.4,109,237.9,03:57.9,1,
-0.039000034,-0.074538805,0.982829392,-0.020892873,-0.065490976,-0.031713217,57:44.1,145.9,206,0.012455236,0.031198845,0.979783207,-0.000140689,-0.002635055,0.050985545,59:33.5,109.6,239,03:59.0,1,
-0.166120395,-0.179954529,0.942132056,-0.039524265,-0.018148912,-0.036905572,57:44.7,146.4,207,0.040609691,0.006451237,0.948833674,-0.014479131,-0.004884681,0.129359391,59:34.6,110.1,240,04:00.0,1,
0.0237597,0.020880161,0.879501939,-0.08075767,0.02766598,-0.055536963,57:45.2,147,208,-0.040110791,-0.025030308,0.920199275,-0.009286776,0.003056568,0.121876292,59:35.6,110.7,241.1,04:01.1,5,
-0.023696221,-0.136292636,0.848552465,-0.025779795,0.023695357,0.077937096,57:45.8,147.5,209,0.10910066,-0.067060798,0.943716049,0.00323596,0.006874475,-0.259761773,59:36.7,111.2,242.1,04:02.1,5,
0.115646705,-0.123990111,1.021333456,-0.03433191,0.041715883,0.018683165,57:46.3,148.1,210,0.026062936,-0.039556349,0.972594112,0.020645618,0.025505865,-0.235479888,59:37.7,111.8,243.2,04:03.2,5,
0.028123727,-0.210590214,0.907527089,0.001098275,-0.030366216,-0.003002552,57:46.9,148.6,211,0.012552315,-0.035339595,0.963699192,0.0139261,-0.002746652,0.229388572,59:38.8,112.3,244.3,04:04.3,5,
-0.082196273,-0.307080567,0.965526879,0.030114375,-0.013872856,-0.026826296,57:47.4,149.2,212,0.01151618,-0.000723678,1.00317812,-0.021351365,0.016342887,0.131497417,59:39.9,112.9,245.4,04:05.4,5,
-0.060227897,-0.139669806,0.931653023,-0.001345187,0.000482477,-0.004835148,57:48.0,149.7,213,0.000662502,-0.101676712,0.994161308,0.025074393,0.020313511,0.012378693,59:41.0,113.4,246.5,04:06.5,5,
-0.014316468,-0.076951064,0.957972288,0.000479221,0.001375266,-0.004453585,57:48.5,150.3,214,0.037215449,-0.13906673,0.871947318,-0.040288189,0.01496844,-0.055580063,59:42.1,114,247.6,04:07.6,5,
-0.020734195,-0.020986654,0.923123658,-0.021206494,-0.003511656,-0.014227429,57:49.0,150.8,215,0.021698909,-0.042817595,1.019627631,0.047981843,-0.006717272,0.070258176,59:43.2,114.5,248.6,04:08.6,5,
-0.045664594,-0.118683144,0.875115335,-0.209047556,0.008705649,-0.02033608,57:49.6,151.3,216,-0.013822797,0.001916511,0.905455679,-0.010661224,0.002292986,-0.053136604,59:44.2,115,249.7,04:09.7,3,
-0.024189893,-0.17054671,1.122224092,-0.304342538,0.027337037,0.035863522,57:50.1,151.8,217,0.090189885,0.003977116,0.963699192,0.032710209,0.026422163,-0.663238272,59:45.3,115.5,250.7,04:10.7,3,
-0.112803891,-0.076227389,0.956266463,0.08966554,-0.017256126,-0.032247953,57:50.6,152.4,218,0.134799924,-0.017676054,0.913863152,-0.005621584,0.052078502,-1.141087651,59:46.3,116.1,251.8,04:11.8,3,
0.016243877,-0.231094405,0.923367321,0.306828141,0.01817406,0.023340784,57:51.1,152.9,219,0.13576971,0.003614493,0.927997589,-0.080758011,0.075444099,-1.142614782,59:47.4,116.6,252.9,04:12.9,5,
0,-0.067543253,0.800300479,0.016056284,0.03558372,-0.089974716,57:51.7,153.4,220,0.090432326,-0.008503962,0.823329806,0.0007925,0.027491177,-0.188290538,59:48.5,117.1,254,04:14.0,5,
0.084613629,-0.07043796,0.774955988,0.135785878,-0.126601011,0.004098528,57:52.2,153.9,221,-0.068990561,-0.039435735,0.992333591,0.001708798,-0.010535183,-0.013430363,59:49.6,117.6,255,04:15.0,5,
0.043155372,-0.255458236,1.04350996,-0.11253085,-0.065819912,0.02761684,57:52.7,154.5,222,-0.080838677,-0.032298422,1.00658983,-0.00791233,0.008859787,0.049336038,59:50.6,118.2,256.1,04:16.1,5,
-0.15624696,-0.111205138,0.977468073,0.082640596,0.088423565,0.049913421,57:53.3,155,223,-0.058500048,-0.072005931,0.969669759,-0.022114947,-0.023210638,0.054070247,59:51.7,118.7,257.1,04:17.1,4,
-0.063683592,-0.203353435,0.945056379,0.008725904,0.019090358,-0.113187596,57:53.8,155.6,224,-0.022983744,-0.212640628,1.005736917,-0.015399521,0.007869038,0.000547599,59:52.7,119.3,258.2,04:18.2,4,
0.027153943,-0.182366773,0.984779,-0.012959816,0.029169634,-0.031637087,57:54.3,156.1,225,-0.0318418,-0.020005278,0.971010089,-0.000600576,-0.003624187,-0.005530895,59:53.8,119.8,259.3,04:19.3,5,
0.042670481,-0.391027182,1.079820752,0.023386665,0.074984528,-0.058209725,57:54.8,156.6,226,-0.035050663,-0.035539304,1.004031062,-0.001232499,-0.013209878,-0.034963973,59:54.9,120.3,260.4,04:20.4,1,
0.049458966,-0.134845272,1.074459434,0.126012027,0.06612698,-0.006897046,57:55.4,157.1,227,0.016832939,-0.082137421,0.894732952,-0.025819823,0.002367185,-0.012514677,59:55.9,120.8,261.4,04:21.4,1,
0.079279818,-0.111928813,0.675771356,0.069812424,0.012676273,-0.013616564,57:55.9,157.7,228,0.006216304,-0.015197231,0.945665628,-0.046436526,0.017944248,0.012225366,59:57.0,121.4,262.5,04:22.5,1,
0.049216524,-0.132674232,0.839048266,0.031327918,-0.037414677,0.047469962,57:56.4,158.2,229,0.015620707,-0.006693226,0.93287155,0.018554457,0.013202788,-0.000782758,59:58.0,121.9,263.5,04:23.5,1,
0.071521543,-0.164757282,0.832224727,0.035298541,0.0429141,0.182471186,57:56.9,158.7,230,0.00121932,-0.038716757,1.09261483,-0.008659456,-0.056618921,-0.02876721,59:59.1,122.4,264.6,04:24.6,5,
0.034427322,-0.209866524,1.130022287,-0.001658805,0.082314909,0.091757692,57:57.5,159.2,231,-0.01401375,-0.103244685,0.940791726,-0.007285006,0.011187123,0.023919915,00:00.2,122.9,265.7,04:25.7,5,
-0.018019002,-0.245809183,0.941888332,0.066147231,-0.045355927,0.162312627,57:58.0,159.8,232,-0.035050662,-0.058256052,0.890833825,0.021880858,0.005655643,0.020377114,00:01.3,123.5,266.8,04:26.8,4,
0.022547469,-0.1145823,0.846602857,-0.048390001,0.037110884,0.07770779,57:58.6,160.3,233,-0.024189893,-0.188035585,1.047652751,0.006453563,0.000887744,-0.036616392,00:02.4,124,267.9,04:27.9,4,
0.038548902,-0.10372714,0.95675385,0.031401999,0.060511112,0.015441019,57:59.1,160.8,234,-0.013205707,-0.051501726,0.966867238,0.001007359,0.001296261,-0.003908352,00:03.5,124.5,269,04:29.0,5,
-0.006417727,-0.156073153,0.911426246,0.182896584,0.056845926,-0.036482528,57:59.6,161.4,235,0.001446402,0.018816425,0.99087137,0.006250799,-0.002080114,-0.058188563,00:04.5,125.1,270,04:30.0,1,
-0.000740507,0.040546361,1.082257748,0.075384296,-0.026842615,0.001696551,58:00.1,161.9,236,-0.009813659,-0.048003953,0.88644731,-0.036956202,-0.01716361,-0.004869524,00:05.6,125.6,271.1,04:31.1,1,
-0.043443073,0.067496337,0.920199275,-0.102377489,0.022026604,-0.000136045,58:00.7,162.4,237,0.017092437,-0.006567911,0.940548003,-0.01786539,0.017647224,0.063747438,00:06.6,126.1,272.1,04:32.1,1,
-0.024436731,-0.094319329,0.932627857,-0.159798831,-0.025926318,0.050260335,58:01.2,162.9,238,-0.030908316,-0.009385877,0.931896746,0.026270896,0.005421435,-0.046466405,00:07.7,126.6,273.2,04:33.2,1,
-0.059487391,-0.062477503,0.885350645,-0.017772656,-0.064410828,-0.055419348,58:01.7,163.5,239,0.103766853,-0.048848244,0.992211729,-0.01068645,-0.013973536,-0.063417917,00:08.8,127.2,274.3,04:34.3,5,
-0.001481014,-0.147630244,1.060081244,-0.011664003,-0.026537182,-0.065498628,58:02.2,164,240,0.02497193,-0.067663865,0.9478589,-0.007234355,-0.040147061,-0.032311872,00:09.9,127.7,275.4,04:35.4,5,
-0.064177267,-0.157038063,0.971619308,-0.00769338,-0.022566559,-0.058473676,58:02.8,164.5,241,0.035668418,-0.031793231,0.955657214,0.416400688,-0.006091323,0.051682098,00:11.0,128.2,276.5,04:36.5,5,
-0.026164578,-0.263177454,0.92872864,0.006967388,0.00522781,0.001391118,58:03.3,165.1,242,-0.061462076,-0.085514579,1.024501562,0.032930031,-0.003800577,0.155376472,00:12.0,128.8,277.5,04:37.5,5,
-0.068373479,-0.192015812,0.882426322,-0.003722757,-0.007600361,0.028880054,58:03.8,165.6,243,-0.046898773,-0.055322941,0.925804347,0.010786166,0.028880714,0.103147492,00:13.1,129.3,278.6,04:38.6,5,
-0.037765853,-0.07164409,0.965770602,0.063472427,0.004922377,0.002612849,58:04.4,166.2,244,0.227171823,0.060798409,0.990262151,-0.304114871,0.05377347,-1.09659183,00:14.2,129.9,279.6,04:39.6,3,
-0.026164578,-0.134604052,0.94651854,0.004378185,-0.003793912,0.002780637,58:04.9,166.7,245,0.15043769,-0.053069696,0.968816847,-0.004790895,0.045374077,-0.503136262,00:15.2,130.4,280.7,04:40.7,3,
-0.035544332,-0.131468117,0.949686646,0.005168483,-0.003937474,0.002682908,58:05.4,167.2,246,-0.177598253,-0.029550174,0.933846354,-0.043886274,-0.066108834,1.089236736,00:16.3,130.9,281.8,04:41.8,2,
-0.031841796,-0.140152246,0.95261097,1.23E-05,0.000617502,0.003474195,58:06.0,167.7,247,-0.186607748,-0.02086132,0.93214044,-0.065419272,-0.082907628,1.072285235,00:17.4,131.4,282.9,04:42.9,2,
