acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label,
-0.07750639319,0.6914732456,0.6706537008,-0.02951325476,0.002941900631,0.004911171738,2022-07-08 18:12:34,77.8,51,-0.2009242051,0.6491059363,0.7264603078,-0.03516694158,0.4987674505,0.4409658909,13:01.6,27,66.3,4,
-0.01950001717,0.7067691684,0.5517296195,-0.07899333537,0.0243221838,0.03637073189,2022-07-08 18:12:35,78.3,52,0.01818344404,0.6922016442,0.6789394021,-0.03898485005,-0.2057128996,-0.2193794474,13:02.7,27.5,67.4,4,
0.1292236745,0.7715948224,0.4374358356,-0.1009844691,0.05303285271,0.0204882361,2022-07-08 18:12:35,78.8,53,0.002499589697,0.7335977554,0.6825948954,0.07326163352,0.08658612333,-0.00343858311,13:03.8,28,68.5,4,
-0.02320255153,0.5618219972,0.5882841945,0.03829279542,-0.02088184468,0.05316952616,2022-07-08 18:12:36,79.4,54,-0.07331019221,0.6043107212,0.5475868285,-0.05792167783,-0.1650903597,-0.02542973228,13:04.9,28.6,69.6,1,
-0.04961396381,0.6431575418,0.4878810942,-0.009354695678,0.03837208822,0.01499044802,2022-07-08 18:12:36,79.9,55,0.09285678854,0.6424291432,0.5834102631,-0.1970462278,0.06566399522,-0.1086601205,13:06.0,29.1,70.7,5,
0.1010999456,0.8077708483,0.5697632432,-0.1019007713,-0.02454703487,-0.03937655687,2022-07-08 18:12:37,80.4,56,0.02758885454,0.7008207738,0.5821917653,0.1241161674,-0.104461981,-0.2600019872,13:07.0,29.6,71.8,5,
-0.03208863363,0.6667084098,0.5982757807,-0.006911233068,-0.05203596875,-0.05373189226,2022-07-08 18:12:37,81,57,-0.0763956327,0.6432788968,0.612775743,-0.07548405975,-0.1130140871,-0.2735937387,13:08.1,30.2,72.8,5,
0.02521437593,0.7412457466,0.7189056873,-0.02309916914,-0.01477319188,-0.03815482929,2022-07-08 18:12:38,81.5,58,0.01652785391,0.6516552866,0.6197210848,-0.06143414974,0.01908551902,0.0370312389,13:09.2,30.7,73.9,5,
0.0652179569,0.6730210185,0.5488052964,-0.09945730865,0.03898295015,-0.005473537371,2022-07-08 18:12:39,82.1,59,0.03362755198,0.7311698794,0.7189057171,0.01782561466,0.06383140013,-0.08208748512,13:10.3,31.3,75,5,
0.01066762023,0.6968147159,0.6713848114,-0.05211526155,-0.02118727751,-0.06411660463,2022-07-08 18:12:39,82.6,60,-0.122183647,0.7179376185,0.6464058757,0.03355538845,0.05039236322,0.06390930898,13:11.3,31.8,76.1,2,
0.01430430915,0.7888330817,0.4788643122,-0.0643325597,0.02248958871,0.0006351149641,2022-07-08 18:12:40,83.1,61,-0.02838609973,0.6839466989,0.6685823202,-0.05318747461,0.02351429174,0.009695019107,13:12.4,32.3,77.2,5,
-0.1004621089,0.6786052585,0.5683010817,-0.1058713943,-0.003472184297,0.04583914205,2022-07-08 18:12:40,83.7,62,-0.09898109548,0.7235218585,0.6414101124,-0.08479974419,0.5487056822,0.4730363116,13:13.5,32.9,78.2,3,
0.02036545612,0.7074975967,0.6981914639,-0.03195670247,0.008745119907,0.02568059042,2022-07-08 18:12:41,84.2,63,-0.02751677297,0.6807903945,0.6548134387,-0.07334602624,0.229375869,0.2392276302,13:14.6,33.4,79.3,5,
-0.344335705,0.6963290572,0.7332838178,-0.09273780882,0.6263298988,0.6710597277,2022-07-08 18:12:41,84.7,64,0.002513264306,0.731048435,0.7603341341,-0.01699370891,0.04886519979,0.03474049363,13:15.7,33.9,80.4,5,
-0.12884821,0.4443104267,0.8485524654,-0.04845006764,1.076232076,1.064762354,2022-07-08 18:12:42,85.3,65,0.1054918356,0.6935369968,0.7006284297,-0.02172790468,-0.2102943761,-0.1940285382,13:16.7,34.5,81.5,2,
-0.004196206108,0.6810331941,0.667485714,-0.07044121623,0.05822520703,0.07119005173,2022-07-08 18:12:42,85.8,66,0.1174650453,0.6636734903,0.5899900794,-0.03028002381,-0.5531425029,-0.5266446471,13:17.8,35,82.5,5,
0.4589501023,0.5676490664,0.906064868,-0.4198561311,-0.5627192855,-0.5699130297,2022-07-08 18:12:43,86.3,67,-0.001790490001,0.7391819954,0.6012001038,0.04470368475,-0.02306418121,-0.004507597536,13:18.9,35.5,83.6,3,
0.215049535,0.5698341727,0.7632585168,-0.05608588457,-1.038583398,-1.136795998,2022-07-08 18:12:43,86.9,68,-0.1452627778,0.7291060984,0.6744309962,0.03554070741,0.01129698753,0.1184290349,13:20.0,36.1,84.7,4,
0.09722080827,0.62179178,0.8083424568,0.01110929251,-0.6595414281,-0.7241564989,2022-07-08 18:12:44,87.4,69,-0.0520823244,0.7244930267,0.6533512473,-0.06906997412,0.07055091206,0.09765961766,13:21.0,36.6,85.8,4,
-0.09700641036,0.641943574,0.4571753144,-0.04142512381,0.04203727841,-0.03174074367,2022-07-08 18:12:44,87.9,70,-0.2196837366,0.568013221,0.6628554463,-0.1168701798,0.7605232,0.7216584682,13:22.1,37.1,86.8,1,
-0.03060762025,0.6851606369,0.7145191431,-0.04997722805,0.02859823965,-0.006695267744,2022-07-08 18:12:45,88.5,71,0.049701415,0.6149935722,0.5849942863,-0.02829471231,0.1177402548,0.12255238,13:23.2,37.7,87.9,5,
-0.04368991032,0.6786052585,0.5785363317,-0.09548668563,0.04356444255,0.07638240606,2022-07-08 18:12:45,89,72,0.005264583975,0.6349025667,0.5895026624,-0.09396272153,0.07513240725,-0.01260156184,13:24.3,38.2,89,5,
0.1600143015,1.19308269,0.5293095112,0.2731704712,0.04142641276,0.02109909989,2022-07-08 18:12:46,89.6,73,0.03818523046,0.6523836255,0.6615150869,-0.06739008427,0.01633662428,0.06131313555,13:25.3,38.8,90.1,5,
-0.01456330344,0.7310484648,0.5670825839,0.009887561202,-0.08074663579,0.07729870081,2022-07-08 18:12:47,90.1,74,-0.007666258141,0.7737799287,0.722317487,-0.1020566821,0.1501161121,0.04023828171,13:26.4,39.3,91.2,5,
-0.1954938471,0.8650699854,0.696485579,-0.03562189639,-0.1143442243,-0.1203162,2022-07-08 18:12:47,90.7,75,-0.008192854002,0.7284991145,0.7024562061,-0.03974843025,0.1131587662,0.05153928697,13:27.5,39.9,92.3,5,
-0.02863293514,0.6380589008,0.589746356,-0.1003736109,0.005385361612,-0.01066589169,2022-07-08 18:12:48,91.2,76,-0.06047473382,0.7768148482,0.6661453247,-0.1552019715,0.02412515879,0.02206504066,13:28.6,40.4,93.3,5,
-0.0481329523,0.7507146597,0.6677293181,-0.02126656473,-0.08593899012,-0.05984054506,2022-07-08 18:12:48,91.7,77,0.01685251668,0.7599407434,0.6889309883,-0.04600980133,0.03206640529,0.01916342974,13:29.7,40.9,94.4,5,
0.09212945402,0.7560560703,0.6813763976,-0.01851767302,-0.01691121981,-0.06472746283,2022-07-08 18:12:49,92.3,78,-0.014869401,0.7692882717,0.6576159298,-0.03348706663,0.02855393151,-0.02604059782,13:30.8,41.5,95.5,5,
-0.01579748094,0.7485294938,0.7832416892,-0.04845006764,0.1092324555,0.04645000771,2022-07-08 18:12:49,92.8,79,-0.02122786548,0.7805781364,0.6947797239,-0.05325606465,0.03886299115,0.04645349085,13:31.8,42,96.6,5,
0.04945896566,0.6909876466,0.6701663733,-0.04386858642,0.1281692833,0.04125765339,2022-07-08 18:12:50,93.3,80,0.03830645443,0.7748724818,0.642263025,-0.05004902184,-0.007104618941,0.0172846769,13:32.9,42.5,97.7,5,
0.04121580347,0.540456295,0.7210990191,-0.1309168786,0.1208388954,0.05591841787,2022-07-08 18:12:50,93.9,81,-0.02912660595,0.7083473206,0.630443722,-0.04638383538,-0.03428812418,0.003234776203,13:34.0,43.1,98.8,5,
-0.05405700952,0.601154387,0.7016032338,0.00912079215,0.07406339049,-0.02970578894,2022-07-08 18:12:51,94.4,82,0.03006329271,0.7561774552,0.6270319819,-0.02912689,0.01030504052,-0.02532317489,13:35.1,43.6,99.8,5,
0.01818344556,0.6635521054,0.7018468976,-0.03547237813,0.01236600149,0.01183304843,2022-07-08 18:12:51,95,83,-0.002962027676,0.8076494932,0.740472883,-0.137250036,0.01076318929,0.002471195534,13:36.2,44.2,100.9,5,
0.001454675454,0.7213367224,0.650670588,-0.04555165768,0.004119320773,0.000532041071,2022-07-08 18:12:52,95.5,84,0.01121767983,0.7425810993,0.555263266,-0.04638382792,0.005876267096,0.01270318753,13:37.3,44.7,102,5,
0.005333810113,0.7077403069,0.6604184508,-0.04158103466,0.00503561832,0.001753771561,2022-07-08 18:12:53,96,85,-0.07553170808,0.7613975108,0.6261790693,0.00538700074,-0.02084908634,0.009496145416,13:38.3,45.2,103,5,
0.01527409256,0.7613975406,0.6072925329,-0.0266148299,-0.0817072466,0.01030588523,2022-07-08 18:12:53,96.6,86,0.005626058206,0.6503199339,0.7018469274,-0.06868042052,0.005570836365,0.02049172018,13:39.4,45.8,104.1,5,
0.02157768607,0.732747972,0.60095644,-0.06173957884,0.0459635891,-0.04986434057,2022-07-08 18:12:54,97.1,87,0.01813515718,0.6705930829,0.5675699413,-0.1230474114,0.06054870784,0.008274414111,13:40.5,46.3,105.2,5,
-0.04788611457,0.7405173779,0.5990068913,-0.01317580044,-0.01390120387,0.006335260812,2022-07-08 18:12:54,97.6,88,-0.009132919484,0.6993640065,0.6691915691,-0.03839194775,0.0008739008335,0.0008665653877,13:41.6,46.8,106.3,5,
0.06279349327,0.7526569963,0.5960825086,-0.01928444207,0.06184608862,0.03810025379,2022-07-08 18:12:55,98.2,89,-0.005183548783,0.7113822401,0.6275193989,-0.03793380409,0.002859212924,-0.00142417918,13:42.6,47.4,107.4,5,
0.01600143127,0.7757222652,0.7264603376,-0.01561926305,0.02702676505,-0.03245468438,2022-07-08 18:12:55,98.7,90,-0.003832537244,0.7913823724,0.602784127,-0.04282072186,0.003622794524,-0.003562207567,13:43.7,47.9,108.4,5,
0.05673234165,0.7218223214,0.6143597364,-0.05990698934,-0.0172609631,-0.05597299337,2022-07-08 18:12:56,99.2,91,0.01624387689,0.8023080826,0.6137505174,-0.05412173271,0.03111173259,-0.01028172579,13:44.8,48.4,109.5,5,
-0.03727218509,0.6594246626,0.6326370239,-0.04738424718,-0.03772494942,-0.03428727761,2022-07-08 18:12:56,99.8,92,0.01199938217,0.7535067499,0.6349521279,-0.0159426555,-0.01714662346,0.009876828059,13:45.9,49,110.6,5,
-0.0518354848,0.6434003711,0.5753682852,-0.08037096262,0.009006242268,-0.02695689537,2022-07-08 18:12:57,100.3,93,-0.05837663263,0.6692577302,0.5723220408,-0.04954024404,-0.00263857469,0.001324714161,13:46.9,49.5,111.7,5,
-0.062202584,0.6249480844,0.5578220487,0.01156423986,0.009922540747,0.04329260811,2022-07-08 18:12:57,100.8,94,-0.0109185148,0.7723231614,0.6955108047,0.0576666072,-0.01287056785,0.005753487581,13:48.0,50,112.7,5,
-0.002221520757,0.7043412328,0.4571753144,-0.06021241844,0.05879176036,0.03412963077,2022-07-08 18:12:58,101.4,95,-0.06590511836,0.7667389512,0.587918669,-0.03487947583,0.02255961671,0.01232028822,13:49.1,50.6,113.8,5,
0.01430430915,0.755813241,0.5556288362,-0.01287037134,0.02549960464,0.145917967,2022-07-08 18:12:58,101.9,96,-0.01123102289,0.7163595259,0.6730906963,-0.1112376302,-0.0327236848,0.01537461486,13:50.2,51.1,114.9,5,
0.2412336916,0.7019133568,0.7578971982,-0.06051784754,-0.2634396553,-0.07735327631,2022-07-08 18:12:59,102.5,97,-0.01468672138,0.7770576477,0.6535949409,0.02269457653,0.06409845501,0.01965067163,13:51.3,51.7,116,5,
0.3568803966,0.1845223606,0.2697724104,-0.5812804699,-0.9851769209,-1.129263282,2022-07-08 18:12:59,103,98,-0.03070419375,0.687831372,0.6528638601,-0.04847122729,0.01339663856,0.02637019055,13:52.3,52.2,117.1,5,
-0.001727849594,0.5584229231,0.6455529332,-0.1472607255,-0.719450593,-0.7990905643,2022-07-08 18:13:00,103.5,99,-0.02641141601,0.7093184888,0.737670362,-0.03732293844,0.01538194995,0.01109855808,13:53.4,52.7,118.1,5,
-0.0659051165,0.7344475389,0.8583002687,-0.09045025706,-0.1556219459,-0.1191975474,2022-07-08 18:13:01,104.1,100,-0.03751901817,0.6823685169,0.6858848035,-0.02266217023,0.04439805076,0.004837189801,13:54.5,53.3,119.2,5,
-0.3988863826,0.5766323209,0.8122416139,-0.03944300115,0.5239656568,0.3578882217,2022-07-08 18:13:01,104.6,101,0.06036903337,0.7195157707,0.6779646575,-0.02128772438,0.003775511403,-0.003104059026,13:55.6,53.8,120.3,5,
-0.002962027676,0.7215795517,0.6406790018,-0.03089088202,0.4735692441,0.52404356,2022-07-08 18:13:02,105.1,102,-0.3068167325,0.4844926,0.7944517434,-0.08374869078,0.5330902738,0.5471327947,13:56.6,54.3,121.4,5,
0.0327301994,0.6703503132,0.6684604287,-0.04707881808,-0.278100431,-0.2905452549,2022-07-08 18:13:02,105.7,103,-0.02998480573,0.6999709904,0.7231703997,-0.08863562346,0.5891371146,0.5298758708,13:57.7,54.9,122.5,5,
0.003636688692,0.7140529752,0.6894183755,-0.03089088202,-0.1333253682,-0.1482136399,2022-07-08 18:13:03,106.2,104,-0.04837978631,0.6716856658,0.5436876416,-0.01013943553,0.05203386839,0.02514846023,13:58.8,55.4,123.6,5,
0.01018272806,0.747315526,0.6070488691,-0.02325507998,0.197763592,0.002975502051,2022-07-08 18:13:03,106.8,105,-0.0413449714,0.6682865918,0.5396666825,-0.1488058418,0.04073285684,0.1233450435,13:59.9,56,124.6,3,
-0.005183548667,0.7198799849,0.7581409216,0.169778347,-0.02459134534,-0.00985266827,2022-07-08 18:13:04,107.3,106,-0.05294624716,0.6875886023,0.613994211,-0.01609537005,0.1598515809,0.121359732,14:01.0,56.5,125.7,5,
-0.01332912501,0.6086809635,0.5468557477,-0.04280276597,-0.02550764382,-0.003744015703,2022-07-08 18:13:04,107.9,107,0.1710271873,0.6491059661,0.723535955,-0.0764183104,-0.4734629765,-0.4669035003,14:02.1,57.1,126.8,2,
-0.1332912594,0.5999404788,0.5483179092,-0.07304058969,-0.3046730757,-0.04711544886,2022-07-08 18:13:05,108.4,108,0.01379307872,0.7085901499,0.7226830125,-0.05030382425,0.1807737201,0.1442671791,14:03.1,57.6,127.9,4,
0.008243161254,0.7240074277,0.6138723493,-0.06662650406,0.06948190182,0.05459361523,2022-07-08 18:13:05,109,109,-0.04237182438,0.5590298921,0.6810108721,-0.1536927596,0.391216781,0.5541577637,14:04.2,58.2,128.9,1,
0.1774704158,0.5608508587,0.5529481769,-0.3274659514,0.06184608862,-0.2719138563,2022-07-08 18:13:06,109.5,110,-0.0418117987,0.6353881657,0.6782083511,-0.1304798871,0.3822065294,0.3678438514,14:05.3,58.7,130,5,
0.07443089038,0.7691668868,0.7703257203,0.07692682743,-0.1540947855,-0.2126599252,2022-07-08 18:13:07,110,111,0.1986520123,0.8439470232,1.054110706,-0.2566235662,0.2870642692,0.1381585244,14:06.4,59.2,131.1,5, 
-0.01925318129,0.6324746609,0.3940578103,0.1713055074,-0.05482917652,-0.3073440492,2022-07-08 18:13:07,110.6,112,-0.03653167654,0.6875885725,0.6751621366,-0.05290000141,0.03859482892,0.08608226851,14:07.5,59.8,132.2,5,
