acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label
-0.03332281485,0.7155097127,0.6726033092,0.00694103539,0.007364256773,-0.02519062534,2022-06-30 11:58:33,705.1,1,-0.03727218509,0.7078617513,0.6775990725,-0.01886802167,0.003699065419,-0.009613561444,58:33.2,0,0.5,
-0.04122155532,0.7002137899,0.6825948358,-0.04467707872,3.39E-05,0.005963502452,2022-06-30 11:58:33,705.6,2,-0.04233231395,0.6989998221,0.6821075082,-0.04070644826,0.004615363199,0.006574367639,58:34.3,0.5,1.6,
-0.04171522334,0.6985142231,0.6811327338,-0.04284447432,0.004615363199,0.007185232826,2022-06-30 11:58:34,706.2,3,-0.04480066895,0.69742167,0.6802797616,-0.03719398379,0.002477335045,0.005963502452,58:35.4,1.1,2.7,
-0.04294940457,0.6994854212,0.6830822825,-0.0385684222,0.004615363199,0.005963502452,2022-06-30 11:58:34,706.7,4,-0.04319623858,0.6975430548,0.6802797318,-0.04452436417,0.002019186039,0.007185232826,58:36.5,1.6,3.8,
-0.04615826532,0.6958435178,0.6794267893,-0.0391792953,0.004615363199,0.005963502452,2022-06-30 11:58:35,707.3,5,-0.04331965744,0.6988784373,0.6799141765,-0.04040101916,0.001408321084,0.006421651691,58:37.6,2.2,4.9,
-0.04344307259,0.6989998221,0.6811327338,-0.03520867229,0.000339306891,0.005963502452,2022-06-30 11:58:35,707.8,6,-0.04393674433,0.6981500387,0.6801579297,-0.04299719632,0.0009501720779,0.005963502685,58:38.7,2.7,6,
-0.04270256683,0.6977858543,0.6799141765,-0.04314991832,0.003393632825,0.007185232826,2022-06-30 11:58:36,708.4,7,-0.04307282157,0.6982714534,0.6808890104,-0.04116459936,0.002477335278,0.004741772311,58:39.8,3.3,7.1,
-0.04368991032,0.6973002553,0.680645287,-0.04589881003,0.0006447392516,0.007185232826,2022-06-30 11:58:36,708.9,8,-0.04220889695,0.6922016442,0.6796705425,-0.04253904521,0.002935484052,0.005810786271,58:40.9,3.8,8.2,
-0.04245573282,0.6975430846,0.680645287,-0.04101188481,0.0009501720779,0.005352637731,2022-06-30 11:58:37,709.5,9,-0.04443041794,0.697907269,0.6819856167,-0.04116459936,0.002019186271,0.006727084517,58:42.0,4.4,9.3,
-0.04418358207,0.7002137899,0.6791830659,-0.0397901535,0.001866470091,0.007490665652,2022-06-30 11:58:38,710,10,-0.04319623858,0.6960862875,0.6817419231,-0.04131731391,-0.0002715584124,0.006879800465,58:43.1,4.9,10.4,
-0.04344307259,0.6985142231,0.6813763976,-0.04223361611,0.0009501720779,0.006268935278,2022-06-30 11:58:38,710.6,11,-0.04331965558,0.6976644695,0.6807671189,-0.0385684222,0.002171902452,0.006421651458,58:44.2,5.5,11.5,
-0.04443041608,0.6977858543,0.6789394617,-0.04376077652,0.0009501720779,0.005658070091,2022-06-30 11:58:39,711.1,12,-0.04800953344,0.6981500387,0.6821074784,-0.04131732136,0.0007974556647,0.007643382065,58:45.3,6,12.6,
-0.03974054009,0.6994854212,0.677720964,-0.0397901535,0.001866470091,0.004130906891,2022-06-30 11:58:39,711.7,13,-0.0440601632,0.6954793334,0.6824730039,-0.0381102711,0.0006447392516,0.007185233291,58:46.4,6.6,13.7,
-0.04640510306,0.6970574856,0.6840570569,-0.04253904521,0.003088200465,0.005352637731,2022-06-30 11:58:40,712.2,14,-0.04603484832,0.6949937344,0.6823512018,-0.04024830461,0.002477335278,0.005963502917,58:47.5,7.1,14.9,
-0.04319623858,0.6885597706,0.677720964,-0.04376077652,0.002171902452,0.004436339717,2022-06-30 11:58:40,712.8,15,-0.04763928056,0.7284991443,0.6802797616,-0.04880041629,0.0000338741811,0.004741772078,58:48.6,7.7,16,5
-0.04122155532,0.6958435178,0.681620121,-0.04131731391,0.003699065652,0.007185232826,2022-06-30 11:58:41,713.3,16,-0.06541144662,0.7593337595,0.6312967241,-0.04712054133,-0.03967236634,-0.0285503827,58:49.7,8.2,17.1,5
-0.04492409155,0.6970574856,0.6821074486,-0.04131731391,0.003088200465,0.005047204904,2022-06-30 11:58:41,713.9,17,0.03922575503,0.7173306346,0.6247168779,-0.01443924755,-0.1532933041,-0.1698129699,58:50.8,8.8,18.2,5
-0.04393674433,0.6987570524,0.6818637848,-0.04101188481,0.0009501720779,0.008406964131,2022-06-30 11:58:42,714.4,18,0.129829783,0.6611241996,0.6488428712,0.03152836859,-0.2327057794,-0.249072738,58:51.9,9.3,19.3,5
-0.04344307259,0.6965718865,0.680645287,-0.04406620562,0.000339306891,0.005963502452,2022-06-30 11:58:43,715,19,0.08485606685,0.8297436237,0.5634270906,-0.1008766815,-0.1766588911,-0.1226236261,58:53.0,9.9,20.4,2
