acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label
0.04000357538,0.6586962342,0.6894183755,-0.08548639715,-0.009308652021,0.1032713354,2022-07-13 15:50:01,28.9,1,0.03588199615,0.6714428365,0.6888091266,-0.06441155076,-0.00381086499,0.04829346202,50:02.0,0,19.5,
0.03176041692,0.6841894388,0.6881998777,-0.04333670437,0.001686922042,-0.006684411317,2022-07-13 15:50:02,29.4,2,0.05188342556,0.7159953117,0.6426286101,-0.05876105279,0.01023903489,-0.01935986429,50:03.1,0.5,20.6,
0.04097335786,0.6868602037,0.686250329,-0.04303127527,0.008711871691,-0.01645825431,2022-07-13 15:50:03,30,3,0.02982084826,0.6868601739,0.6793049872,-0.04012966156,0.003366801306,-0.007142560557,50:04.1,1.1,21.7,
0.06279349327,0.7451304197,0.5990068913,-0.0744908303,0.01176619809,-0.02226147428,2022-07-13 15:50:03,30.5,4,0.02909350954,0.6871030033,0.6833259463,-0.04257312417,0.001076056855,-0.006837128196,50:05.2,1.6,22.8,
0.0286086183,0.6883169413,0.6740654707,-0.03997693956,0.001686922042,-0.00729527697,2022-07-13 15:50:04,31,5,0.03066940885,0.6851606369,0.6875906587,-0.04150410742,0.001381489215,-0.007906142157,50:06.3,2.1,23.8,
0.03103307821,0.6854034066,0.6845445037,-0.04028238356,0.00504668057,-0.006989844143,2022-07-13 15:50:04,31.6,6,0.03091185354,0.6863746345,0.6879561841,-0.04104595631,0.002450503642,-0.008669723757,50:07.4,2.7,24.9,
0.02594171464,0.6875885725,0.6825948358,-0.04333670437,0.001076056855,-0.006073546596,2022-07-13 15:50:05,32.1,7,0.02266869321,0.6888025403,0.7120821774,-0.04761275649,0.003061368829,-0.004851815873,50:08.5,3.2,26,5
0.03224530444,0.686617434,0.6840570569,-0.04180954397,0.001076056855,-0.007600709796,2022-07-13 15:50:05,32.7,8,0.03733667172,0.6844322681,0.6861284971,-0.04287855327,0.001076056622,-0.01080775121,50:09.6,3.8,27.1,5
0.03030573949,0.6849178672,0.6884436011,-0.03936608136,0.001381489215,-0.006989844143,2022-07-13 15:50:06,33.2,9,0.06230860017,0.700335145,0.650670588,-0.04410028458,-0.1751585566,-0.1971216463,50:10.6,4.3,28.2,5
0.03103307821,0.6854034066,0.6867377162,-0.04364213347,0.001381489215,-0.00882244017,2022-07-13 15:50:06,33.7,10,0.1011715196,0.7777860165,0.6076580882,-0.0382970646,-0.2852670252,-0.3977908641,50:11.7,4.8,29.3,5
0.03054818511,0.6868602037,0.6881998777,-0.04150409997,0.002908652415,-0.00882244017,2022-07-13 15:50:07,34.3,11,-0.2215349898,0.7469513714,0.7098889053,-0.07204736769,0.3750783056,0.2657614872,50:12.8,5.4,30.3,5
0.03127552196,0.6858890653,0.6877124906,-0.04058781266,0.001992354868,-0.008517007343,2022-07-13 15:50:07,34.8,12,-0.002968786284,0.7033700943,0.6308092773,-0.05662302673,0.3396481276,0.3088274971,50:13.9,5.9,31.4,5
0.0261841584,0.6817615628,0.6903931499,-0.0491399169,0.00810100697,-0.00882244017,2022-07-13 15:50:08,35.4,13,-0.002765845507,0.6572395265,0.6528638601,-0.03478458524,0.09820363298,0.04508641642,50:15.0,6.5,32.5,5
0.01915322803,0.6958435178,0.7337712049,-0.04608559608,-0.001978269313,-0.0008811915759,2022-07-13 15:50:08,35.9,14,-0.06269625592,0.7286205292,0.835392803,-0.09648198634,0.2927642129,0.2824075632,50:16.0,7,33.6,5
0.02836617082,0.6912304759,0.6830822825,-0.04394756258,0.0007706240285,-0.005462680943,2022-07-13 15:50:09,36.5,15,0.1778340824,0.6408510208,0.5973009467,-0.03371557593,-0.2803801075,-0.3250979036,50:17.1,7.6,34.6,2
0.04630717263,0.6776340604,0.6891747117,-0.04180954397,0.001381489215,-0.01615282148,2022-07-13 15:50:10,37,16,-0.0270285029,0.6285899878,0.62349841,-0.07006206363,-0.1745476946,-0.1319117844,50:18.2,8.1,35.7,5
0.06036903337,0.6652516127,0.6769898534,-0.03417372704,-0.06031589955,-0.08334799856,2022-07-13 15:50:10,37.5,17,0.06752118655,0.5903501213,0.8675607741,-0.03218840808,-0.02228953922,-0.03432606347,50:19.3,8.6,36.8,5
0.06424816698,0.7354186773,0.6243513227,-0.05402684212,-0.2900012136,-0.310895294,2022-07-13 15:50:11,38.1,18,0.02691149712,0.6625809371,0.7504644692,-0.03218841553,0.007795574144,-0.01309849601,50:20.3,9.2,37.9,4
0.2897228599,0.7847055793,0.7113510966,-0.03447915614,-0.4854781032,-0.5372208357,2022-07-13 15:50:11,38.6,19,0.02060790267,0.6622167528,0.7064771652,-0.03997694701,0.006115694647,-0.00989145413,50:21.4,9.7,38.9,4
-0.08737982064,0.7708664536,0.5039650798,-0.04211497307,-0.0850559473,-0.2583608925,2022-07-13 15:50:12,39.2,20,0.02303236071,0.6650088429,0.7035528123,-0.04196225852,0.003214085242,-0.007906142157,50:22.5,10.3,40,4
-0.2934875786,0.7961168885,0.6635864973,-0.1590956599,0.1495163143,0.1075473875,2022-07-13 15:50:12,39.7,21,0.02569926623,0.6637948751,0.7059897482,-0.03386829048,0.01634768734,-0.02088702796,50:23.6,10.8,41.1,4
-0.1495824009,0.6977858543,0.7561913133,0.01500092447,0.6006402969,0.4239755869,2022-07-13 15:50:13,40.2,22,0.01454675477,0.6668297946,0.7018469274,-0.04028237611,-0.001825553365,-0.004699099809,50:24.6,11.3,42.2,4
