acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
0.0186683349311352,-0.0190568473190069,1.0052495002746582,0.02025659568607807,-0.06240469962358475,-0.05498474836349487,2022-06-28 15:01:04.330387,381.4
0.023759700357914,-0.0414908528327942,0.9628462195396423,0.05353543162345886,-0.026660889387130737,0.03157525509595871,2022-06-28 15:01:04.854888,381.9
0.0252143759280443,-0.0366663374006748,0.9626024961471558,0.057381026446819305,-0.025477003306150436,0.03201926872134209,2022-06-28 15:01:05.379642,382.5
0.0213352404534817,-0.0306356903165579,0.9623588919639587,0.044518887996673584,-0.028201136738061905,0.02772444859147072,2022-06-28 15:01:05.904724,383.0
0.0053338101133704,-0.0786396414041519,0.9535858035087585,0.05798943340778351,-0.025555264204740524,0.031605154275894165,2022-06-28 15:01:06.431765,383.5
0.0254568196833134,-0.0144735537469387,0.9716193079948425,0.05881661921739578,-0.026927558705210686,0.027470383793115616,2022-06-28 15:01:06.956351,384.0
0.0244870372116566,-0.0168858133256435,0.973325252532959,0.025536753237247467,-0.023622596636414528,0.025704341009259224,2022-06-28 15:01:07.481280,384.6
0.0264266040176153,-0.0272585246711969,0.9623588919639587,0.04467693716287613,-0.02223968133330345,0.025163032114505768,2022-06-28 15:01:08.005818,385.1
0.0249719303101301,-0.0385961420834064,0.9628462195396423,0.04079551622271538,-0.02063284069299698,0.024924922734498978,2022-06-28 15:01:08.555756,385.6
0.0232748072594404,-0.0373900160193443,0.9628462195396423,0.043024204671382904,-0.02112109214067459,0.024134526029229164,2022-06-28 15:01:09.084175,386.2
0.0242445915937424,-0.0381136946380138,0.9623588919639587,0.04099965840578079,-0.01771441102027893,0.023605162277817726,2022-06-28 15:01:09.608968,386.7
0.0240021459758282,-0.0410084016621113,0.9638210535049438,0.041149742901325226,-0.01827470026910305,0.025500884279608727,2022-06-28 15:01:10.134065,387.2
0.022789916023612,-0.0388373695313931,0.9633336067199707,0.036235153675079346,-0.018571531400084496,0.02169334515929222,2022-06-28 15:01:10.659579,387.7
0.0242445915937424,-0.0383549183607101,0.9643084406852722,0.035908106714487076,-0.017652224749326706,0.020054245367646217,2022-06-28 15:01:11.184827,388.3
0.0242445915937424,-0.0383549183607101,0.9626024961471558,0.03682344779372215,-0.017369205132126808,0.021147236227989197,2022-06-28 15:01:11.710452,388.8
0.0259417146444321,-0.0410084016621113,0.9640647172927856,0.03411981835961342,-0.015609262511134148,0.02075277268886566,2022-06-28 15:01:12.235733,389.3
0.0223050247877836,-0.0354602076113224,0.9628462195396423,0.031241346150636673,-0.02095365896821022,0.017688950523734093,2022-06-28 15:01:12.761514,389.8
0.0273963883519173,-0.0357014313340187,0.9645521640777588,0.032567098736763,-0.01672232151031494,0.015847694128751755,2022-06-28 15:01:13.286706,390.4
0.0261841583997011,-0.0361838862299919,0.9630899429321289,0.03303862363100052,-0.01585455611348152,0.01645505800843239,2022-06-28 15:01:13.835881,390.9
0.0252143759280443,-0.0395610481500626,0.9640647172927856,0.02837924286723137,-0.014165287837386131,0.01914932392537594,2022-06-28 15:01:14.361348,391.4
0.0256992671638727,-0.0352189801633358,0.9621151685714722,0.030660919845104218,-0.015754863619804382,0.01785494014620781,2022-06-28 15:01:14.887146,392.0
0.0264266040176153,-0.0385961420834064,0.9628462195396423,0.027592383325099945,-0.011091159656643867,0.016674360260367393,2022-06-28 15:01:15.412831,392.5
0.0235172528773546,-0.0381136946380138,0.9613840579986572,0.02638249099254608,-0.01221792958676815,0.014301651157438755,2022-06-28 15:01:15.937913,393.0
0.0247294828295708,-0.0320830419659615,0.9645521640777588,0.02725951001048088,-0.012996749952435493,0.012913970276713371,2022-06-28 15:01:16.463881,393.6
0.0213352404534817,0.0257360134273767,1.0276695489883423,0.03428446128964424,-0.014218481257557869,0.008637914434075356,2022-06-28 15:01:16.996556,394.1
0.0271539427340031,0.0509864389896393,0.959190845489502,0.01899358630180359,-0.007072631269693375,-0.04796352982521057,2022-06-28 15:01:17.521936,394.6
0.0353971011936665,0.0308346580713987,0.9145942330360413,0.016550123691558838,-0.07304608076810837,-0.25535228848457336,2022-06-28 15:01:18.048009,395.1
0.1083733290433884,-0.1744063347578049,1.0325435400009155,0.16590668261051178,-0.017762772738933563,-0.38760459423065186,2022-06-28 15:01:18.580855,395.7
-0.0296202786266804,0.1672840863466263,0.8682919144630432,0.06572477519512177,-0.0715189203619957,-0.6881503462791443,2022-06-28 15:01:19.126316,396.2
0.0690970867872238,-0.1461828947067261,1.0654425621032715,0.03212718665599823,0.00606097187846899,-0.6548581719398499,2022-06-28 15:01:19.655180,396.7
0.1061913147568703,0.0483157224953175,0.7617963552474976,0.02540767192840576,-0.04922233149409294,-0.8408666253089905,2022-06-28 15:01:20.181193,397.3
0.0834013968706131,-0.0656134411692619,0.9248295426368713,0.009219743311405182,0.07692133635282516,-0.8426992297172546,2022-06-28 15:01:20.706668,397.8
0.1377092897891998,-0.0875649973750114,1.0130478143692017,0.020826183259487152,0.08394628763198853,-0.9621233940124512,2022-06-28 15:01:21.232086,398.3
0.1658330112695694,0.0689530968666077,0.9477370381355286,-0.004830159246921539,0.09433099627494812,-1.0271804332733154,2022-06-28 15:01:21.758287,398.8
0.2463250607252121,-0.0586178936064243,1.0681232213974,-0.007273618131875992,0.12151449918746948,-1.0519205331802368,2022-06-28 15:01:22.284351,399.4
0.1806222051382065,0.1471323072910309,0.9009472131729126,0.02998916059732437,0.01736197993159294,-0.7101414799690247,2022-06-28 15:01:22.813081,399.9
0.0952812433242798,0.0808499306440353,0.9908714294433594,-0.28766077756881714,0.02041630446910858,-0.10660659521818161,2022-06-28 15:01:23.338852,400.4
-0.0343101546168327,-0.2752387523651123,0.9908714294433594,0.12253524363040924,-0.06541026383638382,0.06351937353610992,2022-06-28 15:01:23.864775,401.0
0.018425889313221,0.0254932194948196,0.7929895520210266,0.028156563639640808,0.021332602947950363,-0.02688867785036564,2022-06-28 15:01:24.419967,401.5
0.0610963702201843,-0.1085516512393951,0.8911994099617004,0.02296420931816101,-0.00188027648255229,-0.04429833963513374,2022-06-28 15:01:24.949360,402.0
0.1224351897835732,-0.0357014313340187,0.9818546175956726,0.02388051152229309,-0.03272897005081177,-0.16433335840702057,2022-06-28 15:01:25.475109,402.6
0.0215776860713959,-0.154867023229599,0.9857537150382996,0.011663205921649933,0.020110871642827988,-0.313384473323822,2022-06-28 15:01:26.000360,403.1
0.0756431221961975,0.0526859872043133,0.9543168544769287,0.0788583755493164,0.019194573163986206,-0.5797217488288879,2022-06-28 15:01:26.526079,403.6
0.0460647270083427,-0.0113376174122095,0.8819388747215271,0.03945757448673248,0.10838089883327484,-0.818570077419281,2022-06-28 15:01:27.051557,404.1
0.1815919876098633,-0.0742975696921349,0.9301908612251282,0.004332821816205978,-0.009516092017292976,-0.8622469305992126,2022-06-28 15:01:27.577373,404.7
-0.0135759608820081,-0.1654809713363647,0.9004598259925842,0.035792380571365356,0.06623119860887527,-0.25596314668655396,2022-06-28 15:01:28.102822,405.2
-0.0187595095485449,-0.0262936223298311,0.9579722881317139,0.023779455572366714,0.022775867953896523,-0.1417517066001892,2022-06-28 15:01:28.628648,405.7
-0.0039493702352047,-0.239778533577919,0.9713756442070007,0.053100984543561935,0.013918321579694748,0.02134932205080986,2022-06-28 15:01:29.154223,406.2
-0.0538101680576801,-0.0564468577504158,0.991358757019043,0.032942432910203934,0.0032281801104545593,0.15299077332019806,2022-06-28 15:01:29.708312,406.8
-0.0668924599885941,-0.1319505721330643,0.9535858035087585,0.16397303342819214,-0.04350300878286362,0.202165424823761,2022-06-28 15:01:30.237584,407.3
-0.1362532675266266,0.1007589176297188,0.9730815291404724,-0.07426441460847855,-0.08107122778892517,0.3838978409767151,2022-06-28 15:01:30.763290,407.9
0.0230323635041714,-0.0533109232783318,1.1668205261230469,-0.03761250153183937,-0.10794929414987564,0.591592013835907,2022-06-28 15:01:31.288400,408.4
-0.064424104988575,0.0347193405032158,1.0013504028320312,0.03416416421532631,-0.011738019064068794,0.6096125245094299,2022-06-28 15:01:31.814290,408.9
-0.037272185087204,0.1978759467601776,0.8344180583953857,0.06318026781082153,0.0035336120054125786,0.05555777624249458,2022-06-28 15:01:32.347349,409.4
-0.0111076040193439,0.0555994994938374,0.9440816044807434,-0.010428998619318008,0.00444991048425436,0.1206149235367775,2022-06-28 15:01:32.873048,410.0
0.0450949370861053,0.0706526339054108,0.9701571464538574,0.013700176030397415,-0.02914767898619175,0.014935236424207687,2022-06-28 15:01:33.398788,410.5
0.0509136393666267,-0.1075867488980293,1.0240141153335571,0.020114261656999588,-0.037394359707832336,0.008521150797605515,2022-06-28 15:01:33.931509,411.0
0.0477618463337421,0.0531715750694275,0.9506614208221436,0.033858735114336014,-0.038005225360393524,0.11817146092653275,2022-06-28 15:01:34.456948,411.5
-0.0508481450378895,-0.0484864041209221,0.907283365726471,0.05187926068902016,-0.0743517056107521,-0.15122011303901672,2022-06-28 15:01:35.007588,412.1
0.0419431440532207,0.0060698143206537,1.02157723903656,-0.04860807582736015,-0.05022253096103668,0.03265032917261124,2022-06-28 15:01:35.532825,412.6
-0.0362848415970802,0.0087405331432819,0.9109388589859009,0.03172070160508156,-0.03159113973379135,0.029290568083524704,2022-06-28 15:01:36.058442,413.1
-0.0807152613997459,-0.0467978231608868,0.9357959032058716,0.11815813183784485,-0.06396699696779251,0.03753725066781044,2022-06-28 15:01:36.584086,413.7
-0.012094946578145,0.1502885967493057,0.9002161026000977,-0.09303879737854004,-0.0327952578663826,-0.012989511713385582,2022-06-28 15:01:37.116585,414.2
-0.0074050696566701,-0.12399011105299,1.189728021621704,-0.06157923489809036,0.06677577644586563,0.046875279396772385,2022-06-28 15:01:37.641910,414.7
0.1602567583322525,-0.0511398911476135,1.122711420059204,0.022720173001289368,-0.0728069320321083,0.033130813390016556,2022-06-28 15:01:38.167633,415.3
0.0206079017370939,-0.0178507156670094,0.8926615715026855,0.14855840802192688,0.014852231368422508,0.08688695728778839,2022-06-28 15:01:38.692937,415.8
0.0436402633786201,-0.1717528253793716,1.2979294061660767,0.03371574729681015,0.03653794899582863,0.07283705472946167,2022-06-28 15:01:39.218885,416.3
0.0533381029963493,0.0592413879930973,0.9282413125038147,-0.0014090090990066528,0.06036169081926346,-0.020319893956184387,2022-06-28 15:01:39.751429,416.8
-0.0357911698520184,-0.0663371160626411,0.909476637840271,0.05540145933628082,-0.055702704936265945,-0.03620239347219467,2022-06-28 15:01:40.303486,417.4
0.0121222957968712,0.0854629874229431,0.8758464455604553,0.0049209557473659515,-0.04215395450592041,-0.010068506933748722,2022-06-28 15:01:40.832569,417.9
0.0557625629007816,0.0475873462855816,0.9284850358963013,0.04432176426053047,-0.012526989914476871,0.09408401697874069,2022-06-28 15:01:41.357877,418.4
-0.0315949618816376,-0.0989026129245758,0.9669890999794006,0.03088272735476494,-0.04307025298476219,-0.05924316123127937,2022-06-28 15:01:41.883448,419.0
0.0724913254380226,0.0810927227139473,0.9501740336418152,0.010418746620416641,-0.00641833757981658,-0.06565724313259125,2022-06-28 15:01:42.409339,419.5
0.0135769713670015,-0.0173682644963264,0.994283139705658,0.10724088549613953,-0.003974876366555691,-0.006708748638629913,2022-06-28 15:01:42.934896,420.0
-0.0143164675682783,0.0369044728577137,0.9491991996765137,0.02113397791981697,0.003640477079898119,-0.006280296947807074,2022-06-28 15:01:43.460910,420.5
0.0596416965126991,0.0218513309955597,1.0089049339294434,0.009527537971735,0.04120869189500809,0.01632171869277954,2022-06-28 15:01:43.986578,421.1
-0.0019746851176023,-0.0082016801461577,0.9996444582939148,0.01258186623454094,0.005167640279978514,0.021819505840539932,2022-06-28 15:01:44.511640,421.6
0.0349122136831284,0.0070409844629467,1.0259637832641602,0.017774220556020737,0.019522972404956818,0.04228349030017853,2022-06-28 15:01:45.037179,422.1
