acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label,,
0.021820132,-0.127367273,0.963821054,-0.022113442,0.01703053,-0.10004358,35:31.9,113.6,130,0.05396667,-0.042214531,0.973568916,0.006504271,0.000125038,-0.108694747,36:40.7,68.2,137,3,,
0.020123012,-0.093595646,0.953098357,0.005585447,-0.000673056,-0.022987049,35:32.5,114.1,131,0.069703199,-0.042335145,0.996963829,0.056819573,0.021089989,-0.107648207,36:41.8,68.7,138,3,,
0.028366171,-0.025811171,0.962115169,0.002731912,0.00022504,0.02030555,35:33.0,114.6,132,0.010815686,-0.039078595,0.991236925,-0.01846957,-0.008689692,0.084010761,36:42.8,69.2,139.1,5,,
0.027153943,-0.02002175,0.965039551,0.003231354,-0.001273863,0.011926952,35:33.5,115.2,133,-0.053439917,-0.06754325,1.035346031,0.01222641,-0.016936372,0.040792046,36:43.9,69.8,140.1,5,,
0.02545682,-0.019056847,0.965039551,0.001642339,0.000835361,0.013916668,35:34.0,115.7,134,0.040367244,-0.015668717,1.017799854,0.007644922,0.029489387,0.06476851,36:44.9,70.3,141.2,5,,
0.025699267,-0.019539297,0.962358892,0.004590593,0.000242249,0.011080699,35:34.6,116.2,135,0.014747498,0.011917203,1.027547717,-0.031261805,-0.025265683,0.053821363,36:46.0,70.8,142.3,5,,
0.026184158,-0.023640137,0.96284622,-0.001467459,0.000829726,0.01042621,35:35.1,116.7,136,-0.062325999,0.015417328,0.888640553,0.007591175,-0.014672035,0.225075334,36:47.1,71.3,143.3,5,,
0.026911497,-0.017850716,0.964064717,-0.002054475,-0.002160545,0.009732972,35:35.6,117.3,137,-0.019500016,-0.080569446,0.92056483,-0.002946254,-0.015435618,0.337627247,36:48.1,71.9,144.4,5,,
0.025214376,-0.020745426,0.96284622,0.00155703,-0.000602176,0.009408562,35:36.1,117.8,138,-0.003702535,-0.068749378,0.935795903,-0.010429353,-0.001843866,0.383442134,36:49.2,72.4,145.4,5,,
0.026184158,-0.018574392,0.963821054,-0.00148271,0.000904249,0.009029354,35:36.7,118.4,139,-0.015189172,-0.104450814,0.971863031,0.008640029,-0.011634298,0.045404188,36:50.2,73,146.5,5,,
0.026669051,-0.01760949,0.964795828,0.000953965,-0.001172468,0.006656584,35:37.2,118.9,140,0.0003505,-0.040525951,0.963089913,0.040223211,-0.002573123,0.02209365,36:51.3,73.5,147.5,5,,
0.028608618,-0.000723678,0.963821054,0.013103217,0.001544069,0.011734113,35:37.8,119.4,141,0.00206079,-0.025087493,0.964186579,0.000503983,-0.002153529,0.021784802,36:52.3,74,148.6,5,,
0.027396388,-0.013749876,0.963821054,-0.004167952,0.001167069,0.00719433,35:38.3,119.9,142,0.001575898,-0.032565496,0.964308411,0.001138292,2.74864E-05,0.020499494,36:53.4,74.5,149.6,5,,
0.028123727,-0.002171033,0.963333607,-0.002053112,-5.79E-05,0.008710909,35:38.8,120.5,143,0.000606115,-0.034012852,0.964673966,0.002281703,0.000188157,0.018109685,36:54.4,75.1,150.7,5,,
0.027881281,0.011654044,0.965283275,0.00654988,0.001395069,-0.005731354,35:39.3,121,144,0.001333453,-0.022916461,0.964673966,0.002111737,-0.001192388,0.014843067,36:55.5,75.6,151.7,5,,
0.028608618,0.033990961,0.969913483,-0.005831815,0.004672051,-0.070200562,35:39.9,121.5,145,0.000238056,0.035690507,0.976249576,0.003502343,0.00309317,0.046538139,36:56.6,76.1,152.8,5,,
0.007030932,0.010925665,0.964308441,0.004278734,0.00890552,-0.136323705,35:40.4,122,146,-0.021844954,0.03132024,1.004640251,-0.011210455,-0.008048326,0.209121533,36:57.6,76.6,153.9,5,,
0.059156805,-0.047039051,0.985022664,0.000613548,0.02753691,-0.16778326,35:40.9,122.6,147,-0.03718169,-0.016812178,0.977102458,0.001770433,-0.011713517,0.252492957,36:58.7,77.2,154.9,5,,
0.023274807,-0.049692538,0.912400961,0.001224414,-0.013085629,-0.132353082,35:41.4,123.1,148,0.002720087,-0.001769222,1.02706039,-0.004338218,-0.020112915,0.105427161,36:59.7,77.7,156,5,,
0.026184158,-0.009649036,0.977468073,0.035437956,0.000948065,-0.156554997,35:42.0,123.6,149,-0.025424071,-0.080328222,0.949808449,-0.011974035,-0.016600439,0.163612068,37:00.8,78.2,157,5,,
0.080007151,-0.032565497,0.990384042,-0.012514971,-0.019210488,-0.032854781,35:42.5,124.2,150,-0.078863991,-0.102159165,0.938476563,-0.012584899,0.002641816,0.18102172,37:01.8,78.8,158.1,5,,
-0.03060762,0.022094125,0.985022664,0.031467326,0.005529555,-0.004144115,35:43.0,124.7,151,-0.01109292,-0.002372285,0.899119526,-0.038852105,0.033490511,0.204387322,37:02.9,79.3,159.1,5,,
0.015031647,0.026949978,0.943106771,-0.043900229,0.006886784,0.020596275,35:43.6,125.2,152,-0.09700641,-0.057049926,0.973081529,0.01520947,-0.025457985,0.214466594,37:03.9,79.8,160.2,5,,
-0.01135444,-0.031600595,0.98136723,-0.006942883,0.001694429,0.027926659,35:44.1,125.7,153,-0.061849891,0.025824531,0.905943036,-0.01090502,-0.017058588,0.39222841,37:05.0,80.3,161.2,4,,
0.017213661,0.013353592,0.93214041,0.012299374,-0.009912011,0.014487624,35:44.6,126.3,154,9.79006E-06,-0.004577788,0.817968458,-0.016250093,-0.03767529,0.379400223,37:06.0,80.9,162.3,4,,
-0.008145576,-0.029670786,0.967476487,-0.000820205,-0.004940634,0.012442338,35:45.2,126.8,155,0.014372174,-0.02617301,0.983560473,0.003297597,-0.004230418,0.262266807,37:07.1,81.4,163.4,4,,
0.086310744,-0.033047948,0.983073056,-0.002007619,-0.021374058,0.00532634,35:45.7,127.3,156,-0.04434449,-0.059341568,0.959921867,0.020096388,0.053190913,0.237374052,37:08.2,81.9,164.4,4,,
0.048731629,-0.055240728,0.986484826,-0.033805601,-0.017711537,-0.05031855,35:46.2,127.9,157,-0.100462105,-0.016403361,0.951514333,-0.024802204,-0.056001246,0.288075879,37:09.2,82.5,165.5,5,,
0.067642413,-0.045832921,0.972594142,0.019486904,-0.003310064,-0.126980886,35:46.7,128.4,158,-0.04492409,-0.087565,0.971863002,-0.007285506,-0.046214955,0.15519426,37:10.3,83,166.5,5,,
0.007030932,0.023308087,0.914594233,0.025290124,-0.009418716,-0.203033611,35:47.3,128.9,159,0.013334526,-0.056688087,0.979052097,0.000434525,0.042818519,-0.067260206,37:11.3,83.5,167.6,1,,
0.053338103,0,1.022552013,0.000855513,0.055943865,-0.345976055,35:47.8,129.5,160,0.00658926,-0.040646563,0.902409464,0.003149297,0.026258895,-0.121591676,37:12.4,84.1,168.7,1,,
-0.04541776,-0.046797823,0.946031153,-0.0357964,0.048002616,-0.41225493,35:48.3,130,161,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,84.6,0,5,,Misisng Data 
0.068369746,0.071381018,1.035224199,0.021014065,-0.024079483,-0.53137368,35:48.9,130.5,162,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,85.1,0,5,,Around 20 seconds missing 
0.087522976,-0.054999504,0.975274801,-0.009529196,0.025706034,-0.504190147,35:49.4,131,163,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,85.6,0,5,,
0.090432331,-0.019539297,0.98745966,0.011240222,0.030898388,-0.437605858,35:49.9,131.6,164,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,86.2,0,5,,
0.099887721,-0.012302521,0.989165485,-0.018997606,-0.004837227,-0.315127373,35:50.4,132.1,165,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,86.7,0,5,,
-0.038012687,0.03010628,0.947980762,-0.07855697,0.004631184,-0.097048484,35:51.0,132.6,166,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,87.2,0,5,,
0.036609333,-0.011337617,0.946031153,-0.053511493,-0.011251313,-0.019468594,35:51.5,133.2,167,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,87.8,0,5,,
0.049943861,0.002427926,1.004274726,0.016738012,-0.010335014,-0.065588921,35:52.0,133.7,168,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,88.3,0,5,,
-0.029867113,-0.033771627,0.933115244,0.028117038,0.001057558,-0.072004333,35:52.6,134.2,169,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,88.8,0,5,,
-0.08910767,-0.040284727,0.867560804,0.021702953,-0.004134797,0.062080584,35:53.1,134.8,170,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,89.4,0,5,,
0.048489183,-0.043661885,0.983560503,0.020116463,0.010048762,0.025147598,35:53.6,135.3,171,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,89.9,0,5,,
-0.108607687,-0.03111814,0.887543917,0.031417474,-0.026603155,0.055996291,35:54.2,135.8,172,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,90.4,0,5,,
-0.035050664,-0.040767174,0.979661286,0.001179643,-0.016523875,0.018733513,35:54.7,136.3,173,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,90.9,0,5,,
-0.071335502,-0.014232328,0.994526803,0.034777232,-0.011636955,0.075238541,35:55.2,136.9,174,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,91.5,0,5,,
-0.021474702,-0.052346017,0.995257914,-0.017146312,-0.071196318,0.029423654,35:55.7,137.4,175,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,92,0,5,,
-0.029620279,-0.057411764,0.954560518,0.008667298,-0.031561431,0.022923153,35:56.3,137.9,176,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,92.5,0,5,,
0.016243877,-0.018091943,0.951392472,-0.02370856,-0.021482151,0.1328789,35:56.8,138.4,177,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,93,0,5,,
0.023517253,-0.098178938,0.959921837,0.018135712,-0.012319173,0.044608869,35:57.3,139,178,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,93.6,0,5,,
0.025699267,-0.07285022,0.944812715,0.036461666,-0.041029841,0.073319532,35:57.9,139.5,179,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,94.1,0,5,,
0.059884142,0.030834658,1.018652797,-0.030428078,-0.003156194,0.006124359,35:58.4,140.1,180,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,94.7,0,5,,
0.027638834,-0.061030149,0.899728775,-0.046005141,0.003563323,-0.142621323,35:58.9,140.6,181,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,95.2,0,5,,
0.016728768,-0.048727628,0.967720211,0.0227172,0.031663124,-0.235167414,35:59.5,141.1,182,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,95.7,0,5,,
0.010910066,-0.080810674,0.85976249,0.048068106,0.020056684,-0.527466416,36:00.0,141.6,183,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,96.2,0,5,,
0.124374762,-0.046797823,0.958947122,-0.000190251,0.030441392,-0.597715914,36:00.5,142.2,184,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,96.8,0,5,,
0.11273735,-0.083464161,0.978930235,-0.026457455,0.028303366,-0.730579078,36:01.0,142.7,185,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,97.3,0,5,,
0.065460399,-0.136533856,0.836367607,0.007751003,0.052432541,-0.696676075,36:01.6,143.2,186,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,97.8,0,5,,
0.068612188,-0.087806232,0.967476487,0.004085809,0.005090486,-0.628259182,36:02.1,143.7,187,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,98.3,0,5,,
0.101342387,-0.034495305,0.971863031,-0.044172548,0.021278415,-0.401628196,36:02.6,144.3,188,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,98.9,0,5,,
0.05891436,-0.047521502,0.986972272,0.012637921,0.03563375,-0.264488965,36:03.2,144.8,189,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,99.4,0,5,,
0.008485607,-0.119648047,0.960652947,0.008821927,0.028428277,-0.100885123,36:03.7,145.3,190,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,99.9,0,5,,
0.019395674,-0.108551651,0.956022739,0.014516205,0.00473117,-0.008305872,36:04.2,145.9,191,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,100.5,0,5,,
0.020607902,-0.049451306,0.969426036,0.006164156,0.000147165,0.017659463,36:04.7,146.4,192,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,101,0,5,,
0.027396388,0.034962133,0.974299967,0.005159654,0.00104559,0.019464759,36:05.3,146.9,193,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,101.5,0,5,,
0.026669051,-0.00530697,0.959921837,0.003226258,0.00043033,0.019406484,36:05.8,147.4,194,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,102,0,5,,
0.029335955,0.026949978,0.98136723,-0.003253169,-0.001416092,0.011683688,36:06.3,148,195,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,102.6,0,5,,
0.025214376,0.024036465,0.967720211,-0.000439525,-0.003791475,0.003842294,36:06.8,148.5,196,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,103.1,0,5,,
0.00945539,0.01602431,0.930190861,-0.013267696,-0.009289263,0.03499642,36:07.4,149,197,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,103.6,0,5,,
0.056489896,0.053171575,0.970157146,-0.053279366,0.006287802,0.113798045,36:07.9,149.6,198,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,104.2,0,5,,
0.02133524,-0.00940781,0.927022815,0.000769064,0.031707566,0.17975311,36:08.4,150.1,199,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,104.7,0,5,,
0.023517253,-0.007719229,0.983560503,-0.005645022,0.003302332,0.205104008,36:09.0,150.6,200,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,105.2,0,5,,
-0.034556992,-0.064648546,0.954560518,0.000463635,-0.041596264,0.233203813,36:09.5,151.2,201,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,105.8,0,5,,
0.027153943,-0.079845771,0.791283667,0.020927615,-0.014412761,0.239617899,36:10.0,151.7,202,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,106.3,0,5,,
-0.006911398,-0.070196733,0.888518751,-0.001979828,0.01124358,0.258860141,36:10.6,152.2,203,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,106.8,0,5,,
0.006303594,-0.098902613,1.128803849,0.005045123,0.006356657,0.252140641,36:11.1,152.7,204,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,107.3,0,5,,
0.043155372,-0.057894215,1.141476035,-0.030385062,0.00421863,0.257943869,36:11.6,153.3,205,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,107.9,0,5,,
0.002424459,-0.073815122,0.922879934,0.031312324,0.016741367,0.177309647,36:12.1,153.8,206,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,108.4,0,5,,
0.055035222,-0.012543746,0.944812715,-0.001946554,0.030273767,0.007062942,36:12.7,154.3,207,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,108.9,0,5,,
0.016486323,-0.031359363,0.939451396,-0.012267746,-0.008165147,-0.108778797,36:13.2,154.8,208,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,109.4,0,5,,
0.05891436,-0.050174985,0.996963799,-0.073354274,0.015047732,-0.14329268,36:13.8,155.4,209,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,110,0,5,,
0.009212945,-0.015920909,1.053501487,-0.022872347,0.010890937,-0.171214625,36:14.3,155.9,210,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,110.5,0,5,,
0.00775827,-0.000482452,1.037661195,-0.01523653,0.002338824,-0.191067755,36:14.8,156.5,211,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,111.1,0,5,,
0.025941715,-0.026293622,1.051064491,-0.002408363,0.025246272,-0.207866549,36:15.3,157,212,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,111.6,0,5,,
0.076612912,0.008012155,0.947005928,0.007976346,0.046931986,-0.240242407,36:15.9,157.5,213,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,112.1,0,5,,
0.049458966,-0.025811171,0.986241162,-0.010960475,0.009669207,-0.190456882,36:16.4,158,214,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,112.6,0,5,,
0.072006434,-0.058135439,0.986241162,-0.023483209,-0.040421743,-0.040184032,36:16.9,158.6,215,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,113.2,0,5,,
0.002424459,0.021365747,0.981123507,0.06112162,-0.017208863,-0.011167934,36:17.4,159.1,216,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,113.7,0,5,,
0.05891436,0.053657159,1.055938363,-0.021345183,-0.037367418,0.031898066,36:18.0,159.6,217,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,114.2,0,5,,
0.027396388,-0.082258031,0.934821069,0.056845568,-0.004075261,0.056332678,36:18.5,160.1,218,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,114.7,0,5,,
0.080976941,-0.031359363,1.003299952,-0.010475963,-0.011514252,0.067397878,36:19.0,160.7,219,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,115.3,0,5,,
0.022062579,-0.097937718,0.943594158,-0.014752023,0.008949734,0.036854617,36:19.6,161.2,220,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,115.8,0,5,,
0.043155372,-0.101556107,0.929459751,-0.002191819,-0.00891834,0.018217254,36:20.1,161.8,221,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,116.4,0,5,,
0.045337386,0.000485585,0.970157146,0.016163275,0.002642921,0.01881198,36:20.6,162.3,222,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,116.9,0,5,,
0.035154656,-0.000241226,0.965039551,0.001136988,-0.001268309,0.016663274,36:21.2,162.8,223,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,117.4,0,5,,
0.031275522,0.06142652,0.972350419,-0.011691183,-0.005849798,0.018801302,36:21.7,163.3,224,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,117.9,0,5,,
0.059884142,0.07550849,0.975031078,-0.000695609,-0.014401912,0.217332512,36:22.2,163.9,225,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,118.5,0,5,,
-0.014069632,0.086676955,0.982342005,-0.022686757,-0.024175756,0.542923689,36:22.7,164.4,226,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,119,0,5,,
-0.048379786,0.011168458,1.043266296,-0.004971661,-0.032117005,0.820561945,36:23.3,164.9,227,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,119.5,0,5,,
-0.078740574,-0.034254078,1.006711721,0.010910831,-0.0489158,0.973278224,36:23.8,165.4,228,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,120,0,5,,
-0.057512704,-0.009890262,1.022064567,0.038094334,-0.01073672,1.003821492,36:24.3,166,229,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,120.6,0,5,,
-0.063189924,-0.079363316,0.89802289,0.007856503,-0.081902519,0.930823147,36:24.9,166.5,230,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,121.1,0,5,,
-0.129341885,-0.015679682,0.927997649,-0.026351947,-0.017150804,0.998018324,36:25.4,167,231,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,121.6,0,5,,
-0.213266,-0.040043499,0.896317005,-0.005277097,-0.039752819,0.884397388,36:25.9,167.6,232,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,122.2,0,5,,
-0.243133113,-0.055964407,0.905333817,-0.021770459,-0.018372536,0.757337391,36:26.4,168.1,233,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,122.7,0,5,,
0.030548185,0.001942341,1.03936708,0.024349868,-0.020205133,0.52276516,36:27.0,168.6,234,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,123.2,0,5,,
-0.049613964,0.010925665,0.996720076,-0.022686757,-0.044945177,0.235963911,36:27.5,169.1,235,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,123.7,0,5,,
-0.002715192,-0.032565497,0.903871596,-0.009692892,-0.019264951,-0.105237998,36:28.0,169.7,236,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,124.3,0,5,,
0.060369033,-0.062477503,0.87682128,-0.002362512,0.0018099,-0.184650481,36:28.5,170.2,237,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,124.8,0,5,,
0.000727338,-0.047762729,0.913375795,-0.046955671,0.02624451,-0.275058538,36:29.1,170.7,238,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,125.3,0,5,,
0.00945539,-0.01760949,0.961384058,0.041925222,-0.011323703,-0.248485893,36:29.6,171.3,239,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,125.9,0,5,,
0.041943144,0.004370267,0.939451396,0.036427431,0.005169659,-0.165102795,36:30.1,171.8,240,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,126.4,0,5,,
0.003151797,-0.054758281,0.941400945,0.031010419,0.037515096,-0.10977558,36:30.7,172.3,241,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,126.9,0,5,,
0.003394243,-0.029429559,1.017678142,-0.042783793,-0.010862995,-0.038261171,36:31.2,172.8,242,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,127.4,0,5,,
0.055762563,-0.028705882,0.950174034,0.031508587,0.023853995,0.072892018,36:31.7,173.4,243,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,128,0,5,,
-0.002468356,0.00097117,0.94993031,0.046169356,0.02568659,0.151388198,36:32.2,173.9,244,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,128.5,0,5,,
0.024729483,-0.035701431,0.910695136,0.006054193,-0.010480734,-0.037041407,36:32.8,174.4,245,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,129,0,5,,
-0.007651905,-0.023157686,1.008417487,0.027273692,-0.003998301,-0.105487704,36:33.3,174.9,246,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,129.5,0,5,,
-0.005183549,-0.024605041,0.933115244,-0.037783459,-0.008885223,-0.004084072,36:33.8,175.5,247,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,130.1,0,5,,
0.023032364,-0.081293128,0.979661286,-0.012127116,0.041205727,0.014547318,36:34.3,176,248,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,130.6,0,5,,
0.075885572,-0.007236777,0.841972589,0.043156184,0.013716791,0.134582341,36:34.9,176.5,249,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,131.1,0,5,,
-0.021721536,-0.004824518,0.991358757,0.03216061,-0.004303733,0.107093401,36:35.4,177.1,250,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,131.7,0,5,,
0.027153943,0.016267104,0.948224485,-0.011210822,0.020130876,0.218881741,36:35.9,177.6,251,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,132.2,0,5,,
-0.041962057,0.045402214,1.017434359,-0.011210822,0.030821018,0.434822619,36:36.5,178.1,252,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,132.7,0,5,,
