acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label
0.045579832,-0.043420661,0.954073131,-0.006504454,0.001688938,-0.010818786,03:45.6,21.3,1,0.044125156,-0.046918437,0.95602271,-0.007582111,0.003287202,-0.009454953,03:46.1,0,105.5,5
0.042670481,-0.050416213,0.957972288,-0.008659769,0.004885465,-0.008091121,03:46.1,21.8,2,0.040246023,-0.0540346,0.960043758,-0.004289411,0.004676352,-0.00662986,03:47.1,0.5,106.5,5
0.037579119,-0.054517049,0.961140394,-0.002115317,0.005653808,-0.007220835,03:46.6,22.3,3,0.038912568,-0.050295599,0.959921896,-0.006680103,0.001129017,-0.005575025,03:48.2,1,107.6,5
0.042912927,-0.053552151,0.958947122,-0.006463505,0.003698895,-0.006038884,03:47.1,22.8,4,0.041579474,-0.051139889,0.957850456,-0.003666241,0.001372255,-0.008408481,03:49.2,1.5,108.6,5
0.036609333,-0.049933761,0.959434509,-0.00617741,0.003560466,-0.005837603,03:47.7,23.4,5,0.042306812,-0.051260503,0.960043758,-0.005880591,0.003607607,-0.006010115,03:50.3,2.1,109.7,5
0.041215803,-0.050657436,0.960409284,-0.007182796,-0.001302432,-0.005312447,03:48.2,23.9,6,0.039639909,-0.051863568,0.958337873,-0.002971079,0.0020599,-0.005620692,03:51.3,2.6,110.7,5
0.041943144,-0.053069696,0.957728624,-0.003125299,0.000802699,-0.008398293,03:48.7,24.4,7,0.039033793,-0.051501729,0.959556341,-0.001662651,-0.000135463,-0.005522856,03:52.4,3.1,111.8,5
0.041215803,-0.049210083,0.957972288,-0.004207183,0.001941812,-0.00841867,03:49.2,24.9,8,0.04218559,-0.052225407,0.957606763,-0.003544388,0.003542791,-0.00306613,03:53.5,3.6,112.9,5
0.041943144,-0.049933761,0.959678233,-0.004967853,0.003974137,-0.003368608,03:49.8,25.5,9,0.040246023,-0.041249627,0.960653007,-0.002971837,-7.31936E-05,-0.004294804,03:54.5,4.2,113.9,1
0.042670481,-0.052587245,0.960409284,-0.006793328,0.003241077,-0.008651623,03:50.3,26,10,0.04873163,0.016874084,0.970766395,0.010399025,0.001701779,-0.023108238,03:55.6,4.7,115,1
0.038791347,-0.052587245,0.958947122,-0.002713479,0.001931851,-0.006632118,03:50.8,26.5,11,0.0385489,0.027335315,0.933480769,-0.008051895,0.019773598,-0.103493307,03:56.6,5.2,116,1
0.04048847,-0.051139891,0.957728624,-0.003228679,0.002187948,-0.004609266,03:51.3,27,12,0.068975861,-0.007917371,0.932018608,0.020658776,0.02343879,0.120999668,03:57.7,5.7,117.1,1
0.040246025,-0.051622342,0.958459735,-0.002790485,-0.000862736,-0.006222102,03:51.9,27.6,13,0.060587336,0.032479413,0.860980988,-0.079828558,0.002211223,0.063425623,03:58.8,6.3,118.2,5
0.037821561,-0.051381115,0.960652947,-0.000534818,0.00059181,-0.004823609,03:52.4,28.1,14,0.045458609,-0.106863074,0.93555218,-0.01748893,0.019741569,0.024079181,03:59.8,6.8,119.2,5
0.042428035,-0.05186357,0.957728624,-0.00254843,0.001483077,-0.002835804,03:53.0,28.6,15,0.03612444,-0.00565782,0.913132071,-0.032149699,0.006607966,0.116167121,04:00.9,7.3,120.3,5
0.041943144,-0.052587245,0.957484901,-0.004540347,0.005602506,-0.003296457,03:53.5,29.2,16,0.039155014,-0.105471287,0.976736933,0.070933815,-0.047759041,0.074933715,04:01.9,7.9,121.3,5
0.041943144,-0.050657436,0.959190845,-0.001981571,0.00039648,-0.003761947,03:54.0,29.7,17,0.091402105,-0.10674246,0.99428314,-0.030775247,0.01638181,-0.073506542,04:03.0,8.4,122.4,3
0.038548902,-0.031841818,0.962115169,-0.003962103,-0.000542867,-0.004827661,03:54.5,30.2,18,0.213352397,-0.138704894,0.943228662,0.051080693,0.061891269,-0.936659127,04:04.1,8.9,123.5,5
0.031033078,0.008740533,0.983804166,0.010218553,-0.003236438,-0.00594772,03:55.1,30.7,19,0.100615056,-0.083751576,0.952367276,0.017024955,0.000957462,-0.124361072,04:05.1,9.4,124.5,5
0.066430181,0.025007635,0.957728624,0.010579497,0.006639996,-0.040268756,03:55.6,31.3,20,0.128981225,-0.02300574,0.892296016,0.030769426,0.003706356,-0.041283399,04:06.2,10,125.6,5
0.04679206,-0.006513099,0.920199275,-0.012633383,0.041459315,-0.096773788,03:56.1,31.8,21,-0.079266658,0.031830895,0.936648875,-0.056584306,0.020657867,0.008960268,04:07.2,10.5,126.6,5
0.030305739,0.061183728,0.946762264,-0.003470406,-0.001912118,-0.110212825,03:56.6,32.3,22,0.01515287,-0.03111814,0.939816892,0.036878079,-0.014161453,-0.058082193,04:08.3,11,127.7,5
0.134072587,0.013353592,0.888275027,0.133057982,0.073224306,0.024177529,03:57.2,32.8,23,-0.010094095,-0.04142662,0.885838032,0.08849619,0.004622653,-0.023110158,04:09.4,11.5,128.8,5
0.003879135,-0.029188333,0.975762188,-0.091740429,-0.026346726,0.217821807,03:57.7,33.4,24,0.055883784,-0.070437963,0.968207598,-0.099497586,0.010120441,-0.051057243,04:10.5,12.1,129.8,5
-0.002715192,0.122853041,0.754241765,-0.131752104,-0.003439281,0.084042326,03:58.2,33.9,25,0.082431613,0.020156483,0.983073145,-0.04940664,-0.004082176,-0.006922228,04:11.5,12.6,130.9,5
0.123889863,-0.057894215,0.967720211,-0.027905013,0.007861726,0.04280892,03:58.8,34.5,26,-0.036720942,-0.016996983,0.946031183,-0.087433003,-0.02256085,-0.03166227,04:12.6,13.2,132,5
0.01187985,-0.117959462,0.906308532,0.020231999,0.012716617,-0.00188259,03:59.3,35,27,0.073824778,-0.023881364,1.058009863,-0.040396376,-0.004082176,0.025911776,04:13.6,13.7,133,5
0.079037368,-0.095766686,0.964795828,-0.05520986,0.02676652,0.050040953,03:59.8,35.5,28,-0.021561992,-0.07285022,0.958216012,0.020079281,0.016687242,0.029729686,04:14.7,14.2,134.1,5
0.056489896,-0.052104793,0.875846446,0.034587331,0.044481613,0.11540354,04:00.3,36,29,0.019269381,0.072837774,0.919711918,-0.024972029,0.027071953,-0.01104557,04:15.7,14.7,135.1,5
0.015758984,0.040789153,0.950417697,-0.098886728,-0.03126568,0.116930701,04:00.9,36.6,30,-0.120579213,0.009139189,0.909111053,0.009847289,-0.040886806,-0.055944167,04:16.8,15.3,136.2,5
0.021577686,-0.268484414,0.954560518,0.150040865,-0.051729664,0.111738347,04:01.4,37.1,31,0.020244234,-0.028826495,0.94578746,-0.003439028,0.05807336,-0.018681384,04:17.9,15.8,137.2,5
0.056732342,0.05754184,0.998913348,-0.008173235,-0.043788418,0.038129084,04:01.9,37.6,32,0.040575079,-0.039078593,0.994161278,0.060090959,0.001721044,0.002088034,04:18.9,16.3,138.3,5
0.020607902,-0.10396836,0.99160248,-0.038716495,-0.026684189,-0.044337727,04:02.4,38.1,33,-0.068824098,0.032534205,0.993552029,-0.045741446,-0.051729664,0.506357272,04:20.0,16.8,139.4,5
0.162196308,-0.109516561,0.996963799,-0.022833999,0.05944781,-0.102675356,04:03.0,38.7,34,-0.088776425,-0.032048538,1.025232643,-0.08789115,-0.032181977,0.846303854,04:21.0,17.4,140.4,5
0.120495617,-0.223375186,0.940913498,0.090176068,0.082355253,-0.898632765,04:03.5,39.2,35,0.171772934,0.145311356,0.933115244,-0.234804247,0.049215817,-1.129997998,04:22.1,17.9,141.5,3
0.306209177,-0.054034602,0.945543826,0.011985317,0.041427284,-0.97468549,04:04.1,39.8,36,0.186198462,0.021487144,0.967963874,-0.022833999,0.047383219,-0.524477817,04:23.2,18.5,142.5,5
0.04048847,-0.190568447,0.895098507,0.048331797,0.015770944,-0.222404942,04:04.6,40.3,37,0.029942071,-0.011965728,0.870485127,-0.002370013,0.007982413,0.049735522,04:24.2,19,143.6,5
0.160741642,0.023065295,1.009636045,-0.014281888,-0.01385602,-0.026317202,04:05.1,40.8,38,0.028851065,0.017222624,0.955779016,0.027562384,0.023254045,0.030645981,04:25.3,19.5,144.7,5
0.192744493,-0.055723183,0.85635072,0.080707662,0.009967725,-0.09045805,04:05.7,41.4,39,0.092493113,-0.03437469,0.869022965,-0.033829574,0.002637343,-0.10130091,04:26.3,20.1,145.7,4
0.065217957,0.009711703,0.928241313,-0.019168809,-0.002555013,0.007891253,04:06.2,41.9,40,0.070066871,0.065311203,0.990018487,-0.021247754,0.004826011,-0.08425872,04:27.4,20.6,146.8,4
0.017213661,-0.007719229,0.958947122,-0.02039054,-0.009579964,0.024384616,04:06.7,42.4,41,0.112494901,-0.006627445,1.077749252,-0.042322606,0.021777523,0.067388574,04:28.4,21.1,147.8,5
-0.175746977,0.071381018,0.914350629,-0.092778072,0.050895698,-0.00646408,04:07.2,42.9,42,0.03479099,-0.186950073,0.959068984,-0.101423817,-0.006474996,0.048604466,04:29.5,21.6,148.9,5
0.020850349,-0.035701431,0.920686662,0.101477079,-0.019964673,-0.047392048,04:07.8,43.5,43,0.047398174,-0.019103824,0.962237,-0.007461552,-0.002566504,0.011977188,04:30.6,22.2,150,5
0.00945539,-0.026534848,0.958947122,-0.027720921,-0.008358233,-0.068772338,04:08.3,44,44,0.045094939,-0.018001073,0.969304234,-0.002055837,-0.003485642,0.004365408,04:31.6,22.7,151,1
-0.07182917,0.019908991,0.917274892,0.122551925,-0.006220204,-0.010434704,04:08.8,44.5,45,0.118798502,0.054021349,1.013778925,0.020393461,-0.027920251,-0.024345258,04:32.7,23.2,152.1,1
0.05164098,-0.10276223,0.854401171,0.054440454,0.015465511,-0.035785612,04:09.4,45.1,46,0.053182266,0.054385536,1.082866937,0.070666496,-0.03037668,0.036241132,04:33.7,23.8,153.1,1
0.074915789,-0.014232328,0.965770602,-0.09186177,0.012716617,-0.015627058,04:09.9,45.6,47,0.035760772,-0.009934106,0.917518616,-0.007800326,0.024588224,-0.04321333,04:34.8,24.3,154.2,1
0.036851779,-0.126643598,0.970644593,-0.107133403,0.007524264,-0.086487427,04:10.5,46.1,48,0.012884578,-0.051622342,0.899972469,0.025797263,-0.026113591,-0.04046444,04:35.9,24.8,155.3,5
0.060853925,0.041760322,0.927997649,0.011985317,-0.004082176,-0.004326051,04:11.0,46.7,49,0.03891257,0.073251315,1.107724011,0.01968861,-0.034360273,0.046278428,04:36.9,25.4,156.3,5
0.1040093,-0.001447355,1.038148642,-0.110798597,-0.004082176,-0.009518405,04:11.5,47.2,50,0.177591626,-0.01371776,1.038879693,0.039694449,0.047190238,-0.501667734,04:38.0,25.9,157.4,3
-0.080715261,-0.111687593,0.924098432,-0.039938226,-0.042566687,-0.033647582,04:12.0,47.7,51,0.206200249,0.042974283,0.915690899,-0.048270144,0.089492654,-1.019223303,04:39.1,26.4,158.4,5
0.007273377,0.077693626,0.967963934,-0.134927779,-0.002555013,-0.029676959,04:12.6,48.3,52,-0.166764006,0.146039736,1.204593539,0.024880968,-0.003511577,0.551922135,04:40.1,27,159.5,2
0.006303594,-0.018333169,0.94993031,-0.019168809,-0.001333282,-0.000966293,04:13.1,48.8,53,-0.021695876,0.038968209,0.9649176,-0.120352242,-0.028098904,-0.226625614,04:41.2,27.5,160.6,5
0.141345963,-0.029429559,1.166089416,-0.061623942,-0.00683107,0.052789845,04:13.6,49.3,54,0.022155602,-0.13388038,0.848796129,0.078026243,-0.02535001,0.087359112,04:42.2,28,161.6,5
0.023274807,-0.019539297,1.002081394,-0.063151106,0.020352434,0.038129084,04:14.1,49.8,55,0.074561915,-0.051863568,1.140988618,0.311222967,-0.027054287,-0.034485493,04:43.3,28.5,162.7,5
-0.066398792,-0.126161143,0.914350629,0.103309669,0.01302205,0.021330288,04:14.7,50.4,56,-0.017099874,-0.05101534,1.00451839,-0.204347298,0.050678317,-0.229351506,04:44.3,29.1,163.7,5
-0.041468389,0.0883765,0.964795828,-0.067732595,0.039594691,0.022857452,04:15.2,50.9,57,0.03103679,0.09857379,0.884254038,-0.021545876,0.310754187,-0.197891951,04:45.4,29.6,164.8,5
0.080007151,0.057299048,0.874628007,0.017788537,0.014549214,-0.044948593,04:15.7,51.4,58,-0.056234123,-0.122626543,1.093102217,0.360550329,-2.34991E-05,-0.338238239,04:46.5,30.1,165.8,5
-0.010613933,-0.01061394,1.007442713,-0.013060156,-0.023629863,-0.057776764,04:16.3,52,59,-0.018597767,-0.014543205,1.158047408,-0.024752919,-0.030872195,0.002624571,04:47.5,30.7,166.9,5
-0.230544493,0.028892318,0.810779393,0.032754734,-0.05814375,-0.05411157,04:16.8,52.5,60,0.020387913,0.00249216,0.928485006,-0.006579679,0.018455174,-0.020282875,04:48.6,31.2,168,5
0.029578403,-0.011820069,0.873653233,-0.040549092,0.038067527,0.019497694,04:17.3,53,61,0.00852562,-0.042057883,0.760699749,-0.042162579,0.044875095,0.051035639,04:49.6,31.7,169,5
0.010910066,-0.045832921,1.017921686,0.033671036,0.078079194,-0.056860462,04:17.9,53.5,62,0.006359981,0.018604965,1.010854512,0.083028976,-0.042343687,0.03501559,04:50.7,32.2,170.1,5
0.098675489,-0.031359363,1.027425885,0.009847291,0.007524264,-0.019903116,04:18.4,54.1,63,-0.081455767,-0.0372694,0.954560578,0.05208556,0.01321929,0.127329446,04:51.7,32.8,171.1,5
-0.017525332,-0.046797823,0.960896671,0.110334627,-0.004082176,0.024079183,04:18.9,54.6,64,-0.099818171,0.009769669,0.892417848,-0.109030154,-0.055044902,0.780038923,04:52.8,33.3,172.2,5
0.090674773,0.005584229,1.031812429,-0.001759149,-0.045621011,0.02010856,04:19.4,55.1,65,0.065217953,0.034886167,0.968816847,0.0178771,-0.02327991,0.20475661,04:53.9,33.8,173.3,5
-0.228322968,0.05948418,0.955291629,-0.089723743,-0.057838317,0.992605984,04:20.0,55.7,66,-0.048750041,0.000379856,0.930190891,-0.035268173,-0.044049328,-0.006908189,04:54.9,34.4,174.3,3
-0.195493847,0.085462987,1.090299726,-0.11476922,-0.037679765,1.574149847,04:20.5,56.2,67,0.148255679,-0.02869335,0.957119375,0.045824189,0.046358729,-0.792939082,04:56.0,34.9,175.4,5
