acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
-0.1579748094081879,0.8514735698699951,0.6114353537559509,-0.6261021494865417,-0.03160523250699043,-1.0188881158828735,2022-06-23 15:23:57.232359,88.7
-0.012094946578145,0.7230362892150879,0.6392168402671814,-0.09556569159030914,0.015125956386327744,-0.015541956759989262,2022-06-23 15:23:57.762791,89.3
-0.0108607681468129,0.7184232473373413,0.6423848867416382,-0.09495480358600616,0.014820525422692299,-0.019207147881388664,2022-06-23 15:23:58.290322,89.8
-0.012341782450676,0.7174520492553711,0.6375109553337097,-0.09617654979228973,0.01329336129128933,-0.017069119960069656,2022-06-23 15:23:58.815823,90.3
0.0041215806268156,0.6994854211807251,0.626788318157196,-0.09403853118419647,0.01634768769145012,-0.01584738865494728,2022-06-23 15:23:59.345575,90.8
0.0046064723283052,0.6987570524215698,0.6326370239257812,-0.09067876636981964,0.015125956386327744,-0.019207147881388664,2022-06-23 15:23:59.876369,91.4
0.0036366886924952,0.69899982213974,0.6360487937927246,-0.09648199379444122,0.01634768769145012,-0.019207147881388664,2022-06-23 15:24:00.411106,91.9
0.0060611478984356,0.6987570524215698,0.6394605040550232,-0.09312222898006439,0.014820525422692299,-0.018290849402546883,2022-06-23 15:24:00.941310,92.4
0.0058187018148601,0.6992425918579102,0.6397042274475098,-0.09587110579013824,0.0172639861702919,-0.01737455278635025,2022-06-23 15:24:01.466660,93.0
0.0050913640297949,0.6994854211807251,0.6409227252006531,-0.09862001240253448,0.0172639861702919,-0.019818013533949852,2022-06-23 15:24:01.998654,93.5
0.0053338101133704,0.7004565596580505,0.641653835773468,-0.09709285199642181,0.01573682203888893,-0.019512580707669258,2022-06-23 15:24:02.528800,94.0
0.0055762561969459,0.6985142230987549,0.6418974995613098,-0.0980091542005539,0.015125956386327744,-0.021039742976427078,2022-06-23 15:24:03.063044,94.6
0.0050913640297949,0.6992425918579102,0.6431159973144531,-0.10075803101062775,0.0172639861702919,-0.019818013533949852,2022-06-23 15:24:03.603578,95.1
0.0058187018148601,0.69899982213974,0.6421412229537964,-0.09862001240253448,0.016958553344011307,-0.019207147881388664,2022-06-23 15:24:04.140920,95.6
0.0058187018148601,0.69899982213974,0.6423848867416382,-0.10136888921260834,0.01573682203888893,-0.020123446360230446,2022-06-23 15:24:04.666024,96.2
0.0050913640297949,0.6992425918579102,0.6406790018081665,-0.10442323982715607,0.016653120517730713,-0.021650608628988266,2022-06-23 15:24:05.194608,96.7
0.0058187018148601,0.6980286836624146,0.6421412229537964,-0.10045261681079865,0.01634768769145012,-0.019512580707669258,2022-06-23 15:24:05.723119,97.2
-0.0118481107056141,0.7215795516967773,0.6540822982788086,-0.10075803101062775,0.015125956386327744,-0.020123446360230446,2022-06-23 15:24:06.256635,97.8
-0.0116012757644057,0.7206083536148071,0.6489647030830383,-0.10106347501277924,0.016042254865169525,-0.018596282228827477,2022-06-23 15:24:06.785147,98.3
-0.0140696316957474,0.7242502570152283,0.6640739440917969,-0.098314568400383,0.01879114843904972,-0.026232099160552025,2022-06-23 15:24:07.313767,98.8
-0.0259177424013615,0.6739921569824219,0.6799141764640808,-0.12366549670696259,0.0053521133959293365,-0.009127872064709663,2022-06-23 15:24:07.838534,99.3
-0.0101202614605427,0.7274065613746643,0.5731750130653381,-0.08395923674106598,0.021234609186649323,-0.023788636550307274,2022-06-23 15:24:08.367037,99.9
-0.0051835486665368,0.7060407996177673,0.6340991854667664,-0.08854071795940399,0.016653120517730713,-0.01645825430750847,2022-06-23 15:24:08.896049,100.4
-0.0145633034408092,0.7276493310928345,0.6299563646316528,-0.09434394538402557,-0.008392354473471642,-0.007600709795951843,2022-06-23 15:24:09.421052,100.9
0.0002424459235044,0.6242197155952454,0.6838133931159973,-0.0980091542005539,0.009322737343609333,-0.013403928838670254,2022-06-23 15:24:09.950223,101.4
-0.0022215207573026,0.7128390073776245,0.6328807473182678,-0.08823530375957489,0.01634768769145012,-0.017985418438911438,2022-06-23 15:24:10.478174,102.0
-0.0056772199459374,0.7339619994163513,0.6175277829170227,-0.098314568400383,0.007795574143528938,-0.01584738865494728,2022-06-23 15:24:11.004816,102.5
-0.0004936712794006,0.7291061282157898,0.6338554620742798,-0.09709285199642181,0.016653120517730713,-0.018596282228827477,2022-06-23 15:24:11.533485,103.0
-0.0022215207573026,0.7407601475715637,0.621670663356781,-0.09984172880649567,0.01329336129128933,-0.01890171505510807,2022-06-23 15:24:12.062488,103.6
0.0004848918470088,0.7130818367004395,0.64847731590271,-0.10381235182285309,0.01787484996020794,-0.019818013533949852,2022-06-23 15:24:12.591430,104.1
0.0004848918470088,0.7329908013343811,0.6241076588630676,-0.098314568400383,0.018485715612769127,-0.018596282228827477,2022-06-23 15:24:13.116602,104.6
-0.0017278495943174,0.7247357964515686,0.6343429088592529,-0.0980091542005539,0.014209659770131111,-0.017679985612630844,2022-06-23 15:24:13.647229,105.1
-0.0004936712794006,0.7218223214149475,0.6350739598274231,-0.0977037101984024,0.013904226943850517,-0.01645825430750847,2022-06-23 15:24:14.178467,105.7
0.0002424459235044,0.7266781330108643,0.6321496367454529,-0.09953631460666656,0.014515092596411705,-0.017679985612630844,2022-06-23 15:24:14.704165,106.2
-0.0,0.7215795516967773,0.6333681344985962,-0.0934276431798935,0.015431389212608337,-0.017985418438911438,2022-06-23 15:24:15.229656,106.7
-0.0012341781985015,0.7278921604156494,0.6311748027801514,-0.09464938938617706,0.016042254865169525,-0.016763687133789062,2022-06-23 15:24:15.758971,107.3
-0.0012341781985015,0.7283777594566345,0.6294689774513245,-0.09953631460666656,0.01634768769145012,-0.016152821481227875,2022-06-23 15:24:16.287028,107.8
-0.0007405069191009,0.7271637916564941,0.6331244111061096,-0.09923087060451508,0.016958553344011307,-0.019818013533949852,2022-06-23 15:24:16.823246,108.3
-0.0617089085280895,0.7249786257743835,0.6319059133529663,-0.09464938938617706,0.016958553344011307,-0.018596282228827477,2022-06-23 15:24:17.349259,108.8
0.0004848918470088,0.7276493310928345,0.6306874752044678,-0.10014717280864716,0.0172639861702919,-0.01645825430750847,2022-06-23 15:24:17.882027,109.4
-0.0004936712794006,0.7278921604156494,0.6292252540588379,-0.10014717280864716,0.016042254865169525,-0.01737455278635025,2022-06-23 15:24:18.425965,109.9
-0.0012341781985015,0.7276493310928345,0.6299563646316528,-0.09617654979228973,0.015125956386327744,-0.016763687133789062,2022-06-23 15:24:18.965662,110.5
-0.0009873425588012,0.7283777594566345,0.6297126412391663,-0.0980091542005539,0.016958553344011307,-0.017069119960069656,2022-06-23 15:24:19.493802,111.0
-0.0007405069191009,0.7281349301338196,0.6280067563056946,-0.0980091542005539,0.016042254865169525,-0.017069119960069656,2022-06-23 15:24:20.019423,111.5
-0.0007405069191009,0.7308056354522705,0.621670663356781,-0.098314568400383,0.01573682203888893,-0.01737455278635025,2022-06-23 15:24:20.548900,112.0
0.0038791347760707,0.7436736226081848,0.6260572075843811,-0.10900472104549408,0.012071630917489529,-0.01645825430750847,2022-06-23 15:24:21.077897,112.6
0.023759700357914,0.7657678127288818,0.6019312143325806,-0.10045261681079865,-0.041073642671108246,-0.0604405552148819,2022-06-23 15:24:21.617617,113.1
0.0218201316893101,0.7662533521652222,0.5731750130653381,-0.10411779582500458,-0.23807768523693085,-0.24308925867080688,2022-06-23 15:24:22.146891,113.6
0.0075158234685659,0.7754794955253601,0.6494520902633667,-0.09862001240253448,-0.27289700508117676,-0.27057817578315735,2022-06-23 15:24:22.680149,114.2
-0.0172784961760044,0.7043412327766418,0.5432002544403076,-0.11419706046581268,-0.09696781635284424,-0.14962688088417053,2022-06-23 15:24:23.206590,114.7
-0.2342470288276672,0.711139440536499,0.6448218822479248,-0.03509002923965454,1.003505825996399,0.8790702223777771,2022-06-23 15:24:23.731714,115.2
-0.1273671835660934,0.6412152051925659,0.5590406060218811,-0.11633510887622833,0.6684463620185852,0.5711941123008728,2022-06-23 15:24:24.260475,115.8
-0.0382595248520374,0.6254336833953857,0.529553234577179,-0.08884616196155548,0.21823865175247192,0.18512727320194244,2022-06-23 15:24:24.788976,116.3
0.4890134036540985,0.8750244379043579,0.5670825839042664,-0.2400353103876114,-1.123526930809021,-0.9819307327270508,2022-06-23 15:24:25.321585,116.8
0.0458222776651382,0.8305934071540833,0.7262166142463684,-0.12580351531505585,-0.9033099412918091,-0.8557870984077454,2022-06-23 15:24:25.850442,117.3
0.0135769713670015,0.7723231911659241,0.6850318312644958,-0.10747756063938141,-0.22433321177959442,-0.25103050470352173,2022-06-23 15:24:26.382224,117.9
-0.3628484010696411,0.8128695487976074,0.7715442180633545,-0.1386316865682602,0.2044941931962967,0.11365604400634766,2022-06-23 15:24:26.910702,118.4
-0.2070951163768768,0.5705625414848328,0.7571660876274109,-0.10747756063938141,1.205702304840088,1.0638569593429565,2022-06-23 15:24:27.440085,118.9
0.0198805648833513,0.705555260181427,0.6029059886932373,-0.11114273965358734,0.2851284146308899,0.19978803396224976,2022-06-23 15:24:27.977368,119.5
0.01721366122365,0.7237646579742432,0.691611647605896,-0.07510168850421906,-0.08291791379451752,-0.057080794125795364,2022-06-23 15:24:28.502491,120.0
0.361244410276413,0.4790297448635101,0.8427037000656128,-0.11541880667209625,-1.2499760389328003,-1.1954281330108643,2022-06-23 15:24:29.056642,120.6
0.0499438606202602,0.7312912344932556,0.7708131074905396,-0.08579184114933014,-0.5041095018386841,-0.5158405900001526,2022-06-23 15:24:29.581621,121.1
0.0341848731040955,0.7732943296432495,0.8124852776527405,-0.05097252130508423,-0.10032757371664047,-0.042420029640197754,2022-06-23 15:24:30.114473,121.6
-0.1814242005348206,0.705555260181427,0.5385700464248657,-0.1438240259885788,0.1742563545703888,0.11579407006502151,2022-06-23 15:24:30.639840,122.1
-0.2421457767486572,0.5992120504379272,0.8639053106307983,-0.06990933418273926,1.26190185546875,1.076379656791687,2022-06-23 15:24:31.168823,122.7
-0.0883671641349792,0.6943867802619934,0.4817886650562286,-0.12733067572116852,0.20541048049926758,0.16955021023750305,2022-06-23 15:24:31.694402,123.2
-0.0133291250094771,0.7543565034866333,0.7079393267631531,-0.08243207633495331,-0.1495022177696228,-0.14015847444534302,2022-06-23 15:24:32.223555,123.7
1.1370713710784912,0.4477095305919647,1.528954029083252,0.05623432993888855,-1.330304741859436,-0.8664772510528564,2022-06-23 15:24:32.753151,124.2
-0.1039178073406219,0.7028845548629761,0.6628553867340088,-0.08945702016353607,-0.5126616358757019,-0.5729565024375916,2022-06-23 15:24:33.282599,124.8
-0.141930490732193,0.6793335676193237,0.6565192937850952,-0.07235279679298401,0.22007125616073608,0.15030795335769653,2022-06-23 15:24:33.818174,125.3
-0.8115955591201782,0.5511391162872314,0.7730063796043396,-0.10900472104549408,1.2105891704559326,0.9929965734481812,2022-06-23 15:24:34.344670,125.8
